                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    164,                0.52767,                0.44801,                0.82666,                0.79235,                0.95238,                0.94762,                0.79139,                0.73299,                0.57735,                0.87563,             0.00036429,             0.00036429,             0.00036429
                    165,                0.47124,                0.46376,                0.80781,                0.79235,                0.95238,                0.94762,                0.79139,                0.73299,                0.57735,                0.87563,             0.00036416,             0.00036416,             0.00036416
                    166,                0.45147,                0.44068,                0.83705,                0.79015,                0.95238,                0.94762,                0.77253,                0.74601,                0.55213,                0.87389,             0.00036404,             0.00036404,             0.00036404
                    167,                0.48541,                0.45785,                0.81522,                0.78168,                0.95238,                0.94762,                0.76861,                0.76249,                  0.589,                0.88419,             0.00036391,             0.00036391,             0.00036391
                    168,                0.48323,                0.41947,                0.81324,                0.79061,                0.95238,                0.94762,                0.77192,                0.74592,                 0.6092,                0.89127,             0.00036378,             0.00036378,             0.00036378
                    169,                0.52239,                0.43709,                0.83509,                0.79061,                0.95238,                0.94762,                0.77192,                0.74592,                 0.6092,                0.89127,             0.00036366,             0.00036366,             0.00036366
                    170,                0.49286,                0.44618,                0.83578,                0.81265,                0.95238,                0.94762,                0.78563,                0.73269,                0.59978,                0.88751,             0.00036353,             0.00036353,             0.00036353
                    171,                0.49563,                0.50043,                0.84079,                0.82969,                0.95238,                0.94762,                0.78439,                0.71492,                0.58078,                0.87745,              0.0003634,              0.0003634,              0.0003634
                    172,                 0.4693,                0.44303,                0.83142,                0.84939,                0.95238,                0.94762,                0.76622,                0.73446,                0.58072,                0.87428,             0.00036327,             0.00036327,             0.00036327
                    173,                0.45712,                0.41182,                0.82268,                0.84939,                0.95238,                0.94762,                0.76622,                0.73446,                0.58072,                0.87428,             0.00036315,             0.00036315,             0.00036315
                    174,                0.46007,                0.43622,                0.82518,                0.85878,                0.95238,                0.94762,                 0.7479,                0.74216,                0.56566,                 0.8759,             0.00036302,             0.00036302,             0.00036302
                    175,                0.45148,                0.46887,                0.82955,                 0.8573,                0.95238,                0.94762,                0.74712,                0.75467,                0.56682,                0.87625,             0.00036289,             0.00036289,             0.00036289
                    176,                0.45131,                0.42915,                0.83819,                0.85458,                0.95238,                0.94762,                0.74363,                0.76014,                0.58646,                  0.879,             0.00036277,             0.00036277,             0.00036277
                    177,                0.46475,                 0.4288,                0.83614,                0.85458,                0.95238,                0.94762,                0.74363,                0.76014,                0.58646,                  0.879,             0.00036264,             0.00036264,             0.00036264
                    178,                0.46659,                0.46554,                0.83331,                0.83649,                0.95238,                0.94762,                0.75966,                0.75906,                0.59288,                0.88398,             0.00036251,             0.00036251,             0.00036251
                    179,                0.48309,                 0.4778,                0.83469,                0.81963,                0.95238,                0.94762,                0.77327,                0.76668,                0.62451,                0.88522,             0.00036239,             0.00036239,             0.00036239
                    180,                0.48516,                0.43954,                0.81231,                0.80031,                0.95238,                0.94762,                0.77773,                0.77413,                0.60492,                0.88748,             0.00036226,             0.00036226,             0.00036226
                    181,                 0.4708,                0.45316,                0.81387,                0.80031,                0.95238,                0.94762,                0.77773,                0.77413,                0.60492,                0.88748,             0.00036213,             0.00036213,             0.00036213
                    182,                0.46783,                0.44121,                 0.8183,                0.88311,                0.90476,                0.94762,                0.77378,                0.76982,                0.60922,                0.88387,               0.000362,               0.000362,               0.000362
                    183,                0.44653,                0.45393,                0.81353,                0.89136,                0.90476,                0.94762,                0.77061,                0.76763,                0.60579,                0.88153,             0.00036188,             0.00036188,             0.00036188
                    184,                0.46471,                0.43422,                0.81458,                0.81002,                0.95238,                0.94762,                0.76568,                0.73764,                0.58367,                 0.8761,             0.00036175,             0.00036175,             0.00036175
                    185,                 0.4791,                0.46958,                0.82888,                0.81002,                0.95238,                0.94762,                0.76568,                0.73764,                0.58367,                 0.8761,             0.00036162,             0.00036162,             0.00036162
                    186,                0.47717,                0.47513,                0.83647,                0.80729,                0.95238,                0.94762,                0.77874,                0.70079,                0.53663,                0.87247,              0.0003615,              0.0003615,              0.0003615
                    187,                0.43854,                0.43668,                0.82195,                 0.8085,                0.95238,                0.94762,                0.79633,                0.70144,                0.52398,                0.87471,             0.00036137,             0.00036137,             0.00036137
                    188,                0.51128,                0.46635,                0.80694,                 0.8125,                0.95238,                0.94762,                0.78143,                0.72557,                0.54112,                0.88567,             0.00036124,             0.00036124,             0.00036124
                    189,                 0.4855,                0.42655,                 0.8283,                 0.8125,                0.95238,                0.94762,                0.78143,                0.72557,                0.54112,                0.88567,             0.00036111,             0.00036111,             0.00036111
                    190,                0.42721,                0.42436,                0.82795,                0.81488,                0.95238,                0.94762,                0.77055,                0.72854,                0.55146,                0.88557,             0.00036099,             0.00036099,             0.00036099
                    191,                0.47011,                0.47246,                0.82473,                 0.8077,                0.95238,                0.94762,                0.77665,                0.68877,                0.55863,                 0.8717,             0.00036086,             0.00036086,             0.00036086
                    192,                 0.4519,                 0.4304,                0.82754,                0.81004,                0.95238,                0.94762,                 0.7734,                0.68722,                0.55748,                0.86861,             0.00036073,             0.00036073,             0.00036073
                    193,                0.52587,                0.43123,                0.83638,                0.81004,                0.95238,                0.94762,                 0.7734,                0.68722,                0.55748,                0.86861,             0.00036061,             0.00036061,             0.00036061
                    194,                0.50893,                0.45982,                0.84025,                0.81015,                0.95238,                0.94762,                0.78081,                0.69076,                 0.5642,                0.87028,             0.00036048,             0.00036048,             0.00036048
                    195,                0.48551,                0.44741,                0.81782,                0.81716,                0.95238,                0.94762,                0.76753,                0.69736,                0.58054,                 0.8695,             0.00036035,             0.00036035,             0.00036035
                    196,                0.44215,                0.42961,                0.84503,                0.81048,                0.95238,                0.94762,                 0.7772,                0.73317,                0.56011,                0.87643,             0.00036023,             0.00036023,             0.00036023
                    197,                 0.4737,                0.43543,                0.82351,                0.81048,                0.95238,                0.94762,                 0.7772,                0.73317,                0.56011,                0.87643,              0.0003601,              0.0003601,              0.0003601
                    198,                0.49573,                 0.4515,                0.84495,                 0.8073,                0.95238,                0.94762,                0.77921,                0.74846,                0.55767,                0.88519,             0.00035997,             0.00035997,             0.00035997
                    199,                0.46137,                0.43777,                0.83388,                0.82869,                0.95238,                0.94762,                0.76796,                 0.7427,                0.53458,                0.88157,             0.00035984,             0.00035984,             0.00035984
                    200,                0.43069,                0.41489,                0.80421,                0.84858,                0.95238,                0.94762,                0.75424,                0.74304,                0.55381,                 0.8775,             0.00035972,             0.00035972,             0.00035972
                    201,                0.42599,                 0.3939,                 0.8329,                0.84858,                0.95238,                0.94762,                0.75424,                0.74304,                0.55381,                 0.8775,             0.00035959,             0.00035959,             0.00035959
                    202,                0.44287,                0.43141,                0.80732,                0.85453,                0.95238,                0.94762,                0.75882,                0.75188,                 0.5684,                0.87813,             0.00035946,             0.00035946,             0.00035946
                    203,                0.50949,                0.46096,                0.84879,                0.83777,                0.95238,                0.94762,                0.77624,                0.74393,                0.55811,                0.87681,             0.00035934,             0.00035934,             0.00035934
                    204,                0.44204,                0.44451,                0.81771,                0.82735,                0.95238,                0.94762,                0.77146,                0.75084,                0.54997,                0.87925,             0.00035921,             0.00035921,             0.00035921
                    205,                0.46357,                0.41694,                0.81907,                0.82735,                0.95238,                0.94762,                0.77146,                0.75084,                0.54997,                0.87925,             0.00035908,             0.00035908,             0.00035908
                    206,                0.42707,                0.44121,                0.82671,                0.85467,                0.95238,                0.94762,                0.76355,                0.73751,                0.53691,                0.88481,             0.00035895,             0.00035895,             0.00035895
                    207,                0.46271,                0.42689,                0.80107,                0.87446,                0.95238,                0.94762,                0.79334,                0.72042,                0.54007,                0.88223,             0.00035883,             0.00035883,             0.00035883
                    208,                0.44448,                0.41474,                0.81958,                0.89853,                0.95238,                0.94762,                0.78394,                0.71747,                0.55344,                0.87321,              0.0003587,              0.0003587,              0.0003587
                    209,                 0.4547,                0.41804,                0.82208,                0.89853,                0.95238,                0.94762,                0.78394,                0.71747,                0.55344,                0.87321,             0.00035857,             0.00035857,             0.00035857
                    210,                0.40293,                0.39319,                 0.8011,                0.90011,                0.95238,                0.94762,                0.78579,                0.73537,                0.56395,                0.87067,             0.00035845,             0.00035845,             0.00035845
                    211,                0.40997,                0.40649,                0.82956,                  0.891,                0.95238,                0.94762,                0.77457,                0.76932,                0.57444,                0.87211,             0.00035832,             0.00035832,             0.00035832
                    212,                0.44804,                0.43574,                0.81308,                0.86948,                0.95238,                0.94762,                0.77372,                 0.7775,                0.55824,                 0.8762,             0.00035819,             0.00035819,             0.00035819
                    213,                0.42283,                0.42595,                0.79511,                0.86948,                0.95238,                0.94762,                0.77372,                 0.7775,                0.55824,                 0.8762,             0.00035807,             0.00035807,             0.00035807
                    214,                 0.4154,                0.42266,                0.81721,                0.85629,                0.95238,                0.94762,                0.76175,                0.78733,                0.55086,                0.88261,             0.00035794,             0.00035794,             0.00035794
                    215,                0.44055,                0.40015,                0.82081,                0.85486,                0.95238,                0.94762,                0.74431,                0.81261,                0.55694,                0.88248,             0.00035781,             0.00035781,             0.00035781
                    216,                 0.4402,                0.43658,                0.81587,                 0.8567,                0.95238,                0.94762,                 0.7539,                0.81497,                0.57273,                0.87672,             0.00035768,             0.00035768,             0.00035768
                    217,                0.44866,                0.43336,                0.81727,                 0.8567,                0.95238,                0.94762,                 0.7539,                0.81497,                0.57273,                0.87672,             0.00035756,             0.00035756,             0.00035756
                    218,                0.44625,                0.41726,                0.82604,                0.84793,                0.95238,                0.94762,                0.77127,                0.79186,                0.57587,                0.87558,             0.00035743,             0.00035743,             0.00035743
                    219,                0.45514,                0.45271,                0.84155,                0.84418,                0.95238,                0.94762,                0.77612,                0.73453,                0.56469,                0.86825,              0.0003573,              0.0003573,              0.0003573
                    220,                0.44624,                0.41186,                0.82524,                0.84142,                0.95238,                0.94762,                0.77318,                0.71709,                0.55738,                 0.8667,             0.00035718,             0.00035718,             0.00035718
                    221,                0.49384,                0.45833,                0.83864,                0.84142,                0.95238,                0.94762,                0.77318,                0.71709,                0.55738,                 0.8667,             0.00035705,             0.00035705,             0.00035705
                    222,                0.46465,                0.42933,                0.82136,                0.85376,                0.95238,                0.94762,                0.76241,                0.73081,                0.56386,                0.86906,             0.00035692,             0.00035692,             0.00035692
                    223,                0.47658,                0.43374,                 0.8347,                0.85655,                0.95238,                0.94762,                0.76274,                0.73524,                0.57727,                0.87049,             0.00035679,             0.00035679,             0.00035679
                    224,                0.50911,                0.45765,                0.82508,                0.85463,                0.95238,                0.94762,                0.77889,                0.72326,                  0.602,                0.86978,             0.00035667,             0.00035667,             0.00035667
                    225,                0.43315,                0.40385,                0.83216,                0.85463,                0.95238,                0.94762,                0.77889,                0.72326,                  0.602,                0.86978,             0.00035654,             0.00035654,             0.00035654
                    226,                0.45623,                0.42073,                0.83815,                0.84207,                0.95238,                0.94762,                0.76448,                0.71353,                0.59124,                0.87125,             0.00035641,             0.00035641,             0.00035641
                    227,                0.49706,                0.47385,                0.83303,                0.83564,                0.95238,                0.94762,                 0.7749,                0.72113,                0.56353,                0.87363,             0.00035629,             0.00035629,             0.00035629
                    228,                0.46365,                 0.4099,                0.83059,                0.83509,                0.95238,                0.94762,                0.77429,                0.74812,                0.58677,                0.87366,             0.00035616,             0.00035616,             0.00035616
                    229,                0.43391,                0.44775,                 0.8081,                0.83509,                0.95238,                0.94762,                0.77429,                0.74812,                0.58677,                0.87366,             0.00035603,             0.00035603,             0.00035603
                    230,                0.45529,                 0.4328,                0.81727,                0.84312,                0.95238,                0.94762,                0.75788,                0.78873,                0.54274,                0.87793,             0.00035591,             0.00035591,             0.00035591
                    231,                0.48255,                0.42154,                0.81614,                0.84312,                0.95238,                0.94762,                0.76033,                0.79231,                0.52719,                0.87974,             0.00035578,             0.00035578,             0.00035578
                    232,                0.47762,                0.43135,                0.81083,                 0.8225,                0.95238,                0.94762,                0.78345,                0.74996,                0.51091,                0.87703,             0.00035565,             0.00035565,             0.00035565
                    233,                0.47571,                0.41923,                0.82726,                 0.8225,                0.95238,                0.94762,                0.78345,                0.74996,                0.51091,                0.87703,             0.00035552,             0.00035552,             0.00035552
                    234,                 0.4785,                0.44257,                0.83395,                0.89133,                0.90476,                0.94762,                0.78307,                0.70924,                0.48585,                0.87581,              0.0003554,              0.0003554,              0.0003554
                    235,                0.44433,                0.43259,                0.81563,                0.87922,                0.90476,                0.94762,                0.78371,                0.69085,                0.47341,                0.87299,             0.00035527,             0.00035527,             0.00035527
                    236,                  0.486,                0.44437,                0.83155,                0.87503,                0.90476,                0.94762,                0.77894,                0.68856,                0.50041,                0.87177,             0.00035514,             0.00035514,             0.00035514
                    237,                0.42387,                0.38463,                0.82781,                0.87503,                0.90476,                0.94762,                0.77894,                0.68856,                0.50041,                0.87177,             0.00035502,             0.00035502,             0.00035502
                    238,                0.45966,                0.45278,                0.80532,                0.86591,                0.90476,                0.94762,                0.76065,                0.74893,                0.49641,                0.87452,             0.00035489,             0.00035489,             0.00035489
                    239,                0.50186,                0.45238,                0.83195,                 0.7866,                0.95238,                0.94762,                0.74215,                0.79257,                0.52169,                0.87814,             0.00035476,             0.00035476,             0.00035476
                    240,                  0.517,                0.45417,                0.84766,                0.77899,                0.95238,                0.94762,                0.76278,                0.76423,                0.53391,                0.87477,             0.00035464,             0.00035464,             0.00035464
                    241,                 0.4925,                 0.4391,                0.82683,                0.77899,                0.95238,                0.94762,                0.76278,                0.76423,                0.53391,                0.87477,             0.00035451,             0.00035451,             0.00035451
                    242,                 0.4791,                0.42348,                0.82346,                0.80524,                0.95238,                0.94762,                0.80091,                 0.6918,                0.55065,                0.86973,             0.00035438,             0.00035438,             0.00035438
                    243,                0.47731,                0.42365,                0.83294,                0.80926,                0.95238,                0.94762,                0.78979,                0.67784,                  0.557,                0.86726,             0.00035425,             0.00035425,             0.00035425
                    244,                0.50958,                0.45794,                0.82465,                0.81062,                0.95238,                0.94762,                 0.7878,                0.69604,                0.53781,                0.86742,             0.00035413,             0.00035413,             0.00035413
                    245,                0.43502,                  0.413,                 0.8178,                0.81062,                0.95238,                0.94762,                 0.7878,                0.69604,                0.53781,                0.86742,               0.000354,               0.000354,               0.000354
                    246,                0.49373,                0.42057,                0.83166,                0.80404,                0.95238,                0.94762,                0.75733,                0.75314,                0.54523,                0.87059,             0.00035387,             0.00035387,             0.00035387
                    247,                0.44208,                0.42188,                0.82952,                  0.805,                0.95238,                0.94762,                0.74142,                0.77904,                0.51283,                0.87099,             0.00035375,             0.00035375,             0.00035375
                    248,                0.46476,                0.42531,                0.82104,                0.81363,                0.95238,                0.94762,                0.75833,                0.75925,                0.49979,                 0.8698,             0.00035362,             0.00035362,             0.00035362
                    249,                0.44581,                0.43426,                0.81797,                0.81363,                0.95238,                0.94762,                0.75833,                0.75925,                0.49979,                 0.8698,             0.00035349,             0.00035349,             0.00035349
                    250,                0.42205,                0.40714,                0.80813,                0.82744,                0.95238,                0.94762,                0.78734,                 0.7021,                0.50266,                0.86798,             0.00035336,             0.00035336,             0.00035336
                    251,                0.41813,                0.39438,                0.82273,                0.83189,                0.95238,                0.94762,                0.79639,                0.68709,                0.53564,                 0.8692,             0.00035324,             0.00035324,             0.00035324
                    252,                0.49825,                0.43452,                0.83848,                0.82621,                0.95238,                0.94762,                0.79157,                0.70747,                0.54765,                0.87203,             0.00035311,             0.00035311,             0.00035311
                    253,                0.45779,                0.41149,                0.80871,                0.82621,                0.95238,                0.94762,                0.79157,                0.70747,                0.54765,                0.87203,             0.00035298,             0.00035298,             0.00035298
                    254,                0.42548,                0.39892,                0.81433,                0.82221,                0.95238,                0.94762,                0.77321,                0.73964,                0.55418,                0.87177,             0.00035286,             0.00035286,             0.00035286
                    255,                0.43004,                0.40974,                0.80899,                0.81364,                0.95238,                0.94762,                0.76869,                0.73464,                0.56119,                0.86919,             0.00035273,             0.00035273,             0.00035273
                    256,                0.47318,                0.40594,                0.83122,                0.81092,                0.95238,                0.94762,                0.78355,                 0.7013,                0.55655,                0.86535,              0.0003526,              0.0003526,              0.0003526
                    257,                0.42538,                0.42357,                0.81529,                0.81092,                0.95238,                0.94762,                0.78355,                 0.7013,                0.55655,                0.86535,             0.00035248,             0.00035248,             0.00035248
                    258,                0.45113,                0.43454,                0.82134,                0.79832,                0.95238,                0.94762,                0.78883,                0.68979,                0.54801,                0.86387,             0.00035235,             0.00035235,             0.00035235
                    259,                0.45979,                0.42045,                0.82285,                0.81758,                0.95238,                0.94762,                0.79263,                0.70891,                0.50818,                0.87049,             0.00035222,             0.00035222,             0.00035222
                    260,                  0.429,                0.42627,                0.82436,                0.82172,                0.95238,                0.94762,                0.77505,                0.70908,                0.51063,                0.87423,             0.00035209,             0.00035209,             0.00035209
                    261,                0.44475,                0.41357,                0.80613,                0.82172,                0.95238,                0.94762,                0.77505,                0.70908,                0.51063,                0.87423,             0.00035197,             0.00035197,             0.00035197
                    262,                 0.4755,                  0.413,                0.82159,                0.82286,                0.95238,                0.94762,                 0.7779,                0.70386,                0.51754,                0.87344,             0.00035184,             0.00035184,             0.00035184
                    263,                0.42382,                0.40733,                0.82053,                0.82696,                0.95238,                0.94762,                0.77197,                0.71982,                 0.5328,                0.87661,             0.00035171,             0.00035171,             0.00035171
                    264,                0.43449,                0.42383,                0.82347,                0.84041,                0.95238,                0.94762,                0.76379,                0.75332,                0.54012,                0.87784,             0.00035159,             0.00035159,             0.00035159
                    265,                 0.4132,                0.40182,                0.81459,                0.84041,                0.95238,                0.94762,                0.76379,                0.75332,                0.54012,                0.87784,             0.00035146,             0.00035146,             0.00035146
                    266,                0.44223,                0.41989,                0.80374,                 0.8464,                0.95238,                0.94762,                0.76768,                0.76846,                0.54021,                0.88433,             0.00035133,             0.00035133,             0.00035133
                    267,                0.43688,                0.39755,                 0.8178,                0.86402,                0.95238,                0.94762,                0.76365,                0.76091,                0.54146,                0.89258,              0.0003512,              0.0003512,              0.0003512
                    268,                0.49614,                0.43259,                0.83721,                0.86855,                0.95238,                0.94762,                0.78853,                0.71805,                0.53298,                 0.8801,             0.00035108,             0.00035108,             0.00035108
                    269,                0.44833,                0.40415,                0.82597,                0.86855,                0.95238,                0.94762,                0.78853,                0.71805,                0.53298,                 0.8801,             0.00035095,             0.00035095,             0.00035095
                    270,                0.46412,                0.42761,                0.82112,                0.87003,                0.95238,                0.94762,                0.77951,                0.70983,                0.52774,                0.87344,             0.00035082,             0.00035082,             0.00035082
                    271,                0.43241,                0.39828,                0.80948,                 0.8728,                0.95238,                0.94762,                0.75553,                0.72355,                0.52677,                 0.8739,              0.0003507,              0.0003507,              0.0003507
                    272,                 0.4423,                0.42289,                 0.8218,                0.87022,                0.95238,                0.94762,                0.76458,                0.72754,                0.53197,                0.87438,             0.00035057,             0.00035057,             0.00035057
                    273,                 0.4879,                0.43525,                0.83096,                0.87022,                0.95238,                0.94762,                0.76458,                0.72754,                0.53197,                0.87438,             0.00035044,             0.00035044,             0.00035044
                    274,                0.40014,                0.39405,                0.82203,                0.87272,                0.95238,                0.94762,                0.76956,                0.72869,                0.53112,                 0.8789,             0.00035032,             0.00035032,             0.00035032
                    275,                0.40539,                0.38807,                 0.8092,                0.87345,                0.95238,                0.94762,                0.76625,                0.74407,                0.53581,                 0.8895,             0.00035019,             0.00035019,             0.00035019
                    276,                0.44992,                0.44123,                0.85158,                0.85944,                0.95238,                0.94762,                0.76553,                0.74124,                0.54848,                0.88347,             0.00035006,             0.00035006,             0.00035006
                    277,                 0.4185,                0.38491,                0.81242,                0.85944,                0.95238,                0.94762,                0.76553,                0.74124,                0.54848,                0.88347,             0.00034993,             0.00034993,             0.00034993
                    278,                0.44633,                0.42029,                0.83292,                0.82726,                0.95238,                0.94762,                  0.776,                0.72148,                0.58618,                  0.872,             0.00034981,             0.00034981,             0.00034981
                    279,                0.45345,                0.43954,                0.81112,                0.80153,                0.95238,                0.94762,                0.79483,                0.73024,                0.54412,                0.87383,             0.00034968,             0.00034968,             0.00034968
                    280,                0.43217,                 0.4012,                0.81446,                0.79985,                0.95238,                0.94762,                0.77766,                0.75803,                0.53572,                0.87684,             0.00034955,             0.00034955,             0.00034955
                    281,                0.47495,                0.42899,                0.83743,                0.79985,                0.95238,                0.94762,                0.77766,                0.75803,                0.53572,                0.87684,             0.00034943,             0.00034943,             0.00034943
                    282,                0.45641,                0.43047,                0.81174,                0.83121,                0.95238,                0.94762,                0.79192,                0.77872,                0.56559,                0.88024,              0.0003493,              0.0003493,              0.0003493
                    283,                0.48431,                0.42301,                0.82526,                0.82882,                0.95238,                0.94762,                0.78833,                0.76776,                0.57756,                0.88456,             0.00034917,             0.00034917,             0.00034917
                    284,                 0.4309,                0.39923,                0.80406,                0.81187,                0.95238,                0.94762,                0.78441,                0.72388,                0.53663,                 0.8811,             0.00034904,             0.00034904,             0.00034904
                    285,                0.41653,                0.42124,                0.81845,                0.81187,                0.95238,                0.94762,                0.78441,                0.72388,                0.53663,                 0.8811,             0.00034892,             0.00034892,             0.00034892
                    286,                0.44699,                0.43002,                0.82765,                 0.8263,                0.95238,                0.94762,                0.79557,                0.69193,                 0.5136,                0.88017,             0.00034879,             0.00034879,             0.00034879
                    287,                0.41869,                0.40084,                0.80682,                0.85773,                0.95238,                0.94762,                0.80027,                0.68991,                0.51227,                0.87901,             0.00034866,             0.00034866,             0.00034866
                    288,                0.41761,                0.39568,                0.80576,                0.81599,                0.95238,                0.94762,                0.77674,                0.70013,                0.54534,                0.87682,             0.00034854,             0.00034854,             0.00034854
                    289,                0.50503,                0.47528,                0.85938,                0.81599,                0.95238,                0.94762,                0.77674,                0.70013,                0.54534,                0.87682,             0.00034841,             0.00034841,             0.00034841
                    290,                0.39507,                0.41749,                0.81778,                0.84588,                0.90476,                0.94762,                0.76832,                0.71549,                0.55334,                0.87739,             0.00034828,             0.00034828,             0.00034828
                    291,                 0.4454,                0.38962,                0.82912,                0.84012,                0.90476,                0.94762,                0.76848,                0.71894,                0.56966,                0.88063,             0.00034816,             0.00034816,             0.00034816
                    292,                0.46843,                0.42289,                 0.8225,                0.83705,                0.90476,                0.94762,                0.78454,                0.70751,                0.56466,                0.88671,             0.00034803,             0.00034803,             0.00034803
                    293,                0.44777,                0.43705,                0.82039,                0.83705,                0.90476,                0.94762,                0.78454,                0.70751,                0.56466,                0.88671,              0.0003479,              0.0003479,              0.0003479
                    294,                0.47724,                0.43049,                0.80317,                0.79467,                0.95238,                0.94762,                 0.8023,                0.71623,                0.54953,                0.88857,             0.00034777,             0.00034777,             0.00034777
                    295,                0.42433,                0.39093,                0.81925,                0.85386,                0.95238,                0.94762,                0.78429,                0.72099,                0.57976,                 0.8823,             0.00034765,             0.00034765,             0.00034765
                    296,                0.42869,                0.40393,                0.81925,                0.80881,                0.95238,                0.94762,                0.78236,                0.73443,                0.58012,                0.88133,             0.00034752,             0.00034752,             0.00034752
                    297,                0.43708,                0.41749,                0.80782,                0.80881,                0.95238,                0.94762,                0.78236,                0.73443,                0.58012,                0.88133,             0.00034739,             0.00034739,             0.00034739
