                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.51667,                0.51255,                0.81731,                0.81037,                0.89522,                0.90024,                0.72813,                 0.7323,                0.71819,                0.87923,              0.0003648,              0.0003648,              0.0003648
                    161,                0.51362,                0.50801,                0.81781,                0.81037,                0.89522,                0.90024,                0.72813,                 0.7323,                0.71819,                0.87923,             0.00036467,             0.00036467,             0.00036467
                    162,                0.46113,                0.48383,                0.83565,                0.80504,                0.88979,                0.90024,                0.74259,                 0.7141,                0.72539,                0.88104,             0.00036454,             0.00036454,             0.00036454
                    163,                0.49101,                0.50689,                0.82064,                0.78416,                0.89113,                0.90024,                0.74067,                0.72703,                0.70663,                0.88405,             0.00036442,             0.00036442,             0.00036442
                    164,                0.50109,                 0.5195,                0.83641,                0.74972,                0.89758,                0.90024,                0.72647,                0.73423,                0.73184,                 0.8853,             0.00036429,             0.00036429,             0.00036429
                    165,                0.49327,                0.52508,                0.83741,                0.74972,                0.89758,                0.90024,                0.72647,                0.73423,                0.73184,                 0.8853,             0.00036416,             0.00036416,             0.00036416
                    166,                0.47208,                0.47208,                0.80928,                0.82654,                0.83942,                0.90024,                0.73408,                0.75309,                0.74545,                 0.8791,             0.00036404,             0.00036404,             0.00036404
                    167,                0.46991,                0.49648,                0.81451,                0.82137,                0.84528,                0.90024,                0.72102,                0.79516,                0.77947,                0.87894,             0.00036391,             0.00036391,             0.00036391
                    168,                0.49234,                0.48901,                0.83957,                0.81868,                0.85197,                0.90024,                0.73812,                0.80282,                0.78653,                 0.8868,             0.00036378,             0.00036378,             0.00036378
                    169,                0.53409,                 0.5206,                0.83248,                0.81868,                0.85197,                0.90024,                0.73812,                0.80282,                0.78653,                 0.8868,             0.00036366,             0.00036366,             0.00036366
                    170,                 0.4985,                0.51826,                0.84156,                0.82005,                0.85255,                0.90024,                0.72913,                0.77572,                0.77654,                0.88686,             0.00036353,             0.00036353,             0.00036353
                    171,                0.47817,                0.48972,                0.82726,                0.81799,                0.85714,                0.90024,                  0.737,                0.72793,                0.79539,                0.88015,              0.0003634,              0.0003634,              0.0003634
                    172,                0.51524,                0.52219,                0.81743,                0.83135,                0.85714,                0.90024,                0.74025,                0.72881,                0.78302,                0.88481,             0.00036327,             0.00036327,             0.00036327
                    173,                 0.4904,                0.46928,                0.83688,                0.83135,                0.85714,                0.90024,                0.74025,                0.72881,                0.78302,                0.88481,             0.00036315,             0.00036315,             0.00036315
                    174,                0.50391,                0.49869,                0.86038,                0.82144,                0.85714,                0.90024,                0.72873,                0.77724,                0.74273,                0.89682,             0.00036302,             0.00036302,             0.00036302
                    175,                 0.4681,                0.46515,                0.82027,                0.82488,                0.85714,                0.90024,                0.73034,                0.83041,                0.74679,                 0.8979,             0.00036289,             0.00036289,             0.00036289
                    176,                0.46884,                 0.4869,                 0.8291,                0.77729,                0.90476,                0.90024,                  0.715,                0.83459,                0.75476,                0.89587,             0.00036277,             0.00036277,             0.00036277
                    177,                0.43522,                0.48301,                0.81337,                0.77729,                0.90476,                0.90024,                  0.715,                0.83459,                0.75476,                0.89587,             0.00036264,             0.00036264,             0.00036264
                    178,                0.43693,                0.50183,                0.83413,                 0.8035,                0.90476,                0.90024,                 0.7332,                0.82403,                0.74111,                0.89984,             0.00036251,             0.00036251,             0.00036251
                    179,                0.43979,                0.47161,                0.81271,                0.81789,                0.90476,                0.90024,                0.72874,                0.79186,                0.73144,                0.89917,             0.00036239,             0.00036239,             0.00036239
                    180,                0.44273,                0.46357,                0.82952,                0.82356,                0.90476,                0.90024,                 0.7199,                0.78793,                0.72131,                0.89915,             0.00036226,             0.00036226,             0.00036226
                    181,                0.46542,                0.48823,                0.82501,                0.82356,                0.90476,                0.90024,                 0.7199,                0.78793,                0.72131,                0.89915,             0.00036213,             0.00036213,             0.00036213
                    182,                0.43748,                 0.4777,                0.82113,                0.81274,                0.90476,                0.90024,                0.71052,                0.80522,                0.75232,                0.89557,               0.000362,               0.000362,               0.000362
                    183,                0.44142,                 0.4725,                0.83088,                0.77713,                0.90476,                0.90024,                0.71138,                0.79816,                 0.7618,                0.89345,             0.00036188,             0.00036188,             0.00036188
                    184,                0.44548,                0.50848,                0.82022,                  0.761,                0.90476,                0.90024,                0.71906,                0.78894,                0.74863,                0.89512,             0.00036175,             0.00036175,             0.00036175
                    185,                0.43896,                0.46952,                0.80994,                  0.761,                0.90476,                0.90024,                0.71906,                0.78894,                0.74863,                0.89512,             0.00036162,             0.00036162,             0.00036162
                    186,                  0.446,                 0.4795,                 0.8322,                0.72621,                0.90476,                0.90024,                0.71847,                0.77021,                0.72523,                0.89082,              0.0003615,              0.0003615,              0.0003615
                    187,                0.46834,                0.45525,                0.83383,                 0.8085,                0.85714,                0.90024,                0.70464,                0.77939,                0.72621,                0.89073,             0.00036137,             0.00036137,             0.00036137
                    188,                0.50565,                0.50352,                0.82223,                0.75284,                0.90476,                0.90024,                0.70128,                0.80328,                 0.7316,                0.89399,             0.00036124,             0.00036124,             0.00036124
                    189,                0.44481,                0.49412,                0.83479,                0.75284,                0.90476,                0.90024,                0.70128,                0.80328,                 0.7316,                0.89399,             0.00036111,             0.00036111,             0.00036111
                    190,                 0.4743,                 0.4848,                0.81701,                0.74388,                0.90476,                0.90024,                 0.7115,                0.80526,                0.72592,                0.89215,             0.00036099,             0.00036099,             0.00036099
                    191,                0.44148,                0.46157,                0.82325,                 0.7551,                0.90476,                0.90024,                0.72094,                0.75814,                0.72546,                0.88659,             0.00036086,             0.00036086,             0.00036086
                    192,                0.41975,                0.46822,                0.81464,                0.85045,                0.84928,                0.90024,                0.73678,                0.73538,                0.74019,                0.88361,             0.00036073,             0.00036073,             0.00036073
                    193,                0.46736,                0.52381,                0.82134,                0.85045,                0.84928,                0.90024,                0.73678,                0.73538,                0.74019,                0.88361,             0.00036061,             0.00036061,             0.00036061
                    194,                0.47968,                0.48444,                0.83231,                0.83434,                0.85247,                0.90024,                0.71727,                0.74628,                0.74185,                0.88571,             0.00036048,             0.00036048,             0.00036048
                    195,                0.46008,                0.52072,                0.82795,                0.77282,                0.90212,                0.90024,                0.71876,                 0.7506,                0.74185,                 0.8863,             0.00036035,             0.00036035,             0.00036035
                    196,                0.46804,                0.50024,                0.83094,                0.76283,                 0.8521,                0.85286,                0.69916,                0.76571,                0.74808,                0.89105,             0.00036023,             0.00036023,             0.00036023
                    197,                0.46584,                0.46307,                0.82603,                0.76283,                 0.8521,                0.85286,                0.69916,                0.76571,                0.74808,                0.89105,              0.0003601,              0.0003601,              0.0003601
                    198,                0.45749,                0.46869,                0.83139,                0.75834,                0.85199,                0.85286,                0.69453,                0.81822,                0.73963,                0.89774,             0.00035997,             0.00035997,             0.00035997
                    199,                0.43968,                 0.4894,                0.81802,                0.74465,                 0.8523,                0.85286,                0.69208,                0.86295,                0.75935,                0.90569,             0.00035984,             0.00035984,             0.00035984
                    200,                0.48566,                0.50604,                 0.8349,                0.78388,                0.89989,                0.90024,                0.69687,                0.86145,                0.77211,                0.90206,             0.00035972,             0.00035972,             0.00035972
                    201,                0.43545,                0.46767,                0.82588,                0.78388,                0.89989,                0.90024,                0.69687,                0.86145,                0.77211,                0.90206,             0.00035959,             0.00035959,             0.00035959
                    202,                0.43435,                0.46721,                 0.8281,                0.79465,                0.85169,                0.90024,                0.71805,                0.80016,                0.67813,                0.89238,             0.00035946,             0.00035946,             0.00035946
                    203,                0.48016,                0.48436,                  0.852,                0.78944,                 0.8511,                0.90024,                0.73371,                0.75203,                0.64779,                 0.8875,             0.00035934,             0.00035934,             0.00035934
                    204,                0.48986,                0.49173,                 0.8285,                0.78098,                0.85066,                0.90024,                0.74212,                0.76178,                0.66333,                0.88938,             0.00035921,             0.00035921,             0.00035921
                    205,                0.48367,                0.52694,                0.81881,                0.78098,                0.85066,                0.90024,                0.74212,                0.76178,                0.66333,                0.88938,             0.00035908,             0.00035908,             0.00035908
                    206,                0.47037,                0.50278,                0.84164,                0.77443,                0.85006,                0.90024,                 0.7269,                0.78246,                0.68965,                0.89311,             0.00035895,             0.00035895,             0.00035895
                    207,                0.43286,                0.45896,                0.79844,                0.76724,                0.85003,                0.90024,                0.71095,                0.82313,                0.69641,                0.89509,             0.00035883,             0.00035883,             0.00035883
                    208,                0.45591,                0.47094,                0.81616,                0.76456,                0.84974,                0.90024,                0.71573,                0.83342,                0.68944,                0.89493,              0.0003587,              0.0003587,              0.0003587
                    209,                0.52416,                0.50761,                0.83608,                0.76456,                0.84974,                0.90024,                0.71573,                0.83342,                0.68944,                0.89493,             0.00035857,             0.00035857,             0.00035857
                    210,                0.44352,                 0.4503,                0.81602,                0.84741,                0.79623,                0.90024,                0.71903,                0.83445,                0.68796,                0.89165,             0.00035845,             0.00035845,             0.00035845
                    211,                0.44711,                0.47185,                0.82172,                 0.7513,                0.84967,                0.90024,                0.72033,                0.84142,                0.69421,                0.89283,             0.00035832,             0.00035832,             0.00035832
                    212,                0.49856,                0.48214,                   0.83,                0.78201,                0.84885,                0.90024,                0.72669,                0.80706,                0.71909,                0.89102,             0.00035819,             0.00035819,             0.00035819
                    213,                0.56392,                 0.5162,                0.81392,                0.78201,                0.84885,                0.90024,                0.72669,                0.80706,                0.71909,                0.89102,             0.00035807,             0.00035807,             0.00035807
                    214,                0.48176,                0.47418,                0.83557,                0.81196,                0.84923,                0.90024,                0.73249,                0.76478,                0.72743,                0.88778,             0.00035794,             0.00035794,             0.00035794
                    215,                 0.4696,                0.46766,                 0.8049,                0.81562,                0.85042,                0.90024,                0.75748,                0.71655,                0.76144,                0.88236,             0.00035781,             0.00035781,             0.00035781
                    216,                0.49045,                0.50308,                0.82254,                 0.8303,                0.85076,                0.90024,                0.76134,                0.69808,                0.73207,                0.87781,             0.00035768,             0.00035768,             0.00035768
                    217,                0.47076,                0.44855,                0.82833,                 0.8303,                0.85076,                0.90024,                0.76134,                0.69808,                0.73207,                0.87781,             0.00035756,             0.00035756,             0.00035756
                    218,                  0.455,                0.45612,                0.83339,                0.82859,                0.85133,                0.90024,                0.74442,                0.71366,                0.69077,                0.87691,             0.00035743,             0.00035743,             0.00035743
                    219,                0.49161,                0.51105,                0.85214,                0.83895,                0.85101,                0.90024,                0.71949,                0.77116,                0.71999,                 0.8817,              0.0003573,              0.0003573,              0.0003573
                    220,                0.48343,                0.47643,                0.81863,                0.84309,                0.85066,                0.90024,                 0.7079,                0.79909,                0.72897,                0.88956,             0.00035718,             0.00035718,             0.00035718
                    221,                0.49467,                0.51036,                 0.8264,                0.84309,                0.85066,                0.90024,                 0.7079,                0.79909,                0.72897,                0.88956,             0.00035705,             0.00035705,             0.00035705
                    222,                0.46281,                0.45672,                0.82428,                0.76049,                0.89974,                0.90024,                0.71597,                0.77149,                0.74068,                0.89175,             0.00035692,             0.00035692,             0.00035692
                    223,                0.46405,                0.47526,                0.82053,                0.79164,                0.89917,                0.90024,                0.72058,                0.76055,                0.74499,                0.88855,             0.00035679,             0.00035679,             0.00035679
                    224,                0.48204,                 0.5138,                0.83287,                0.80271,                0.89903,                0.90024,                0.71157,                 0.7749,                0.72862,                0.88886,             0.00035667,             0.00035667,             0.00035667
                    225,                0.42733,                0.46186,                0.80367,                0.80271,                0.89903,                0.90024,                0.71157,                 0.7749,                0.72862,                0.88886,             0.00035654,             0.00035654,             0.00035654
                    226,                0.44995,                0.46743,                 0.8113,                0.79443,                0.89929,                0.90024,                0.71178,                0.79919,                  0.732,                0.89133,             0.00035641,             0.00035641,             0.00035641
                    227,                0.48033,                0.51395,                0.85068,                0.81797,                0.89901,                0.90024,                0.70429,                0.78917,                0.72661,                0.88691,             0.00035629,             0.00035629,             0.00035629
                    228,                 0.4538,                0.46527,                0.83766,                0.80959,                0.89932,                0.90024,                0.71527,                0.76506,                0.75561,                0.88298,             0.00035616,             0.00035616,             0.00035616
                    229,                0.46845,                0.48588,                0.84476,                0.80959,                0.89932,                0.90024,                0.71527,                0.76506,                0.75561,                0.88298,             0.00035603,             0.00035603,             0.00035603
                    230,                0.46435,                0.47432,                0.83202,                 0.7627,                0.90065,                0.90024,                0.71482,                0.75784,                0.75215,                0.88002,             0.00035591,             0.00035591,             0.00035591
                    231,                0.48863,                0.47789,                0.83785,                0.79056,                0.90021,                0.90024,                0.72282,                0.77273,                0.73998,                0.88231,             0.00035578,             0.00035578,             0.00035578
                    232,                0.49957,                0.53102,                0.83394,                0.79361,                0.89963,                0.90024,                0.71416,                 0.7721,                0.73146,                0.87846,             0.00035565,             0.00035565,             0.00035565
                    233,                0.48334,                0.48673,                 0.8475,                0.79361,                0.89963,                0.90024,                0.71416,                 0.7721,                0.73146,                0.87846,             0.00035552,             0.00035552,             0.00035552
                    234,                0.49567,                0.49994,                0.80973,                0.76173,                0.90039,                0.90024,                0.72421,                 0.7645,                0.77919,                0.87544,              0.0003554,              0.0003554,              0.0003554
                    235,                0.46785,                0.47126,                0.81962,                0.84768,                0.83796,                0.90024,                0.70331,                0.79202,                0.80376,                0.88127,             0.00035527,             0.00035527,             0.00035527
                    236,                0.53336,                0.50964,                0.84556,                0.84608,                0.83437,                0.90024,                0.70746,                0.77963,                0.80431,                0.88591,             0.00035514,             0.00035514,             0.00035514
                    237,                 0.4806,                0.50143,                0.82886,                0.84608,                0.83437,                0.90024,                0.70746,                0.77963,                0.80431,                0.88591,             0.00035502,             0.00035502,             0.00035502
                    238,                0.47961,                0.48995,                0.81812,                0.83278,                0.84057,                0.90024,                0.72201,                0.78142,                0.77525,                0.89092,             0.00035489,             0.00035489,             0.00035489
                    239,                0.47141,                0.47895,                0.82055,                0.75446,                 0.9027,                0.90024,                0.72389,                0.77237,                 0.7569,                 0.8974,             0.00035476,             0.00035476,             0.00035476
                    240,                0.48201,                0.49388,                0.82559,                0.80239,                0.89935,                0.90024,                0.71707,                0.76694,                0.70844,                0.89863,             0.00035464,             0.00035464,             0.00035464
                    241,                0.48294,                0.49988,                0.81538,                0.80239,                0.89935,                0.90024,                0.71707,                0.76694,                0.70844,                0.89863,             0.00035451,             0.00035451,             0.00035451
                    242,                 0.4953,                0.46448,                0.81656,                0.83228,                0.89966,                0.90024,                0.71559,                0.77067,                0.68543,                0.89064,             0.00035438,             0.00035438,             0.00035438
                    243,                0.51126,                0.51646,                0.81953,                0.82786,                0.89977,                0.90024,                0.72043,                0.76435,                0.69516,                0.88401,             0.00035425,             0.00035425,             0.00035425
                    244,                0.48583,                0.49873,                0.82132,                0.80493,                0.90014,                0.90024,                0.72492,                0.75897,                0.71875,                0.88309,             0.00035413,             0.00035413,             0.00035413
                    245,                0.47035,                0.47482,                0.82709,                0.80493,                0.90014,                0.90024,                0.72492,                0.75897,                0.71875,                0.88309,               0.000354,               0.000354,               0.000354
                    246,                0.48542,                0.46258,                0.83187,                0.78715,                0.90035,                0.90024,                0.70765,                0.80947,                0.71393,                0.89176,             0.00035387,             0.00035387,             0.00035387
                    247,                0.49617,                0.49843,                0.83372,                0.78093,                0.90043,                0.90024,                0.72219,                0.83759,                0.71388,                0.90054,             0.00035375,             0.00035375,             0.00035375
                    248,                0.48201,                0.48313,                0.83315,                0.75385,                0.90104,                0.90024,                0.71475,                0.83405,                0.69885,                0.90921,             0.00035362,             0.00035362,             0.00035362
                    249,                0.49743,                0.49078,                0.83064,                0.75385,                0.90104,                0.90024,                0.71475,                0.83405,                0.69885,                0.90921,             0.00035349,             0.00035349,             0.00035349
                    250,                0.44078,                0.50793,                0.83726,                0.75655,                0.90037,                0.90024,                0.73515,                0.81934,                0.70241,                0.90897,             0.00035336,             0.00035336,             0.00035336
                    251,                0.48196,                0.47168,                0.81639,                0.83874,                0.85024,                0.90024,                0.72251,                0.77802,                  0.721,                0.90026,             0.00035324,             0.00035324,             0.00035324
                    252,                0.46787,                0.48863,                0.84545,                0.84293,                0.85055,                0.90024,                0.71944,                0.76603,                0.71505,                0.89702,             0.00035311,             0.00035311,             0.00035311
                    253,                0.51777,                0.50876,                0.82548,                0.84293,                0.85055,                0.90024,                0.71944,                0.76603,                0.71505,                0.89702,             0.00035298,             0.00035298,             0.00035298
                    254,                0.44884,                0.47035,                0.80431,                0.85009,                0.85073,                0.90024,                  0.711,                0.78973,                0.71262,                 0.8988,             0.00035286,             0.00035286,             0.00035286
                    255,                0.48278,                0.46524,                0.82999,                0.85367,                0.85207,                0.90024,                0.68791,                0.83994,                0.72983,                0.90249,             0.00035273,             0.00035273,             0.00035273
                    256,                0.50683,                0.49638,                0.81189,                0.86297,                0.85185,                0.90024,                0.69022,                0.84286,                0.74333,                0.90423,              0.0003526,              0.0003526,              0.0003526
                    257,                0.46118,                0.45542,                0.80894,                0.86297,                0.85185,                0.90024,                0.69022,                0.84286,                0.74333,                0.90423,             0.00035248,             0.00035248,             0.00035248
                    258,                 0.4666,                0.46625,                0.82825,                0.85283,                0.85323,                0.90024,                0.70991,                0.80301,                 0.7609,                0.90095,             0.00035235,             0.00035235,             0.00035235
                    259,                0.48657,                 0.4964,                0.81896,                0.80222,                0.85714,                0.90024,                0.72811,                0.77343,                0.76766,                0.89334,             0.00035222,             0.00035222,             0.00035222
                    260,                0.49417,                0.49811,                0.81853,                 0.7184,                0.90476,                0.90024,                0.74313,                0.74966,                0.72758,                0.88948,             0.00035209,             0.00035209,             0.00035209
                    261,                0.49443,                0.47885,                0.82581,                 0.7184,                0.90476,                0.90024,                0.74313,                0.74966,                0.72758,                0.88948,             0.00035197,             0.00035197,             0.00035197
                    262,                0.47198,                0.51265,                0.81045,                0.72593,                0.90476,                0.90024,                0.72875,                 0.7481,                0.73044,                 0.8899,             0.00035184,             0.00035184,             0.00035184
                    263,                0.49944,                0.47034,                0.83631,                0.77459,                0.90476,                0.90024,                0.73594,                0.78013,                0.72652,                0.89219,             0.00035171,             0.00035171,             0.00035171
                    264,                 0.4736,                 0.4545,                0.82021,                0.81478,                0.90476,                0.90024,                0.70423,                0.82336,                0.71149,                0.89679,             0.00035159,             0.00035159,             0.00035159
                    265,                0.45366,                0.43235,                 0.8156,                0.81478,                0.90476,                0.90024,                0.70423,                0.82336,                0.71149,                0.89679,             0.00035146,             0.00035146,             0.00035146
                    266,                0.45109,                0.47668,                0.84049,                0.82702,                0.90476,                0.90024,                0.70841,                0.81364,                0.72085,                0.89864,             0.00035133,             0.00035133,             0.00035133
                    267,                0.42177,                0.41183,                0.81864,                 0.8271,                0.90368,                0.90024,                0.72728,                 0.7718,                0.70991,                0.89503,              0.0003512,              0.0003512,              0.0003512
                    268,                0.48067,                0.49811,                0.82476,                0.83005,                0.90205,                0.90024,                 0.7363,                0.75437,                0.72042,                0.88906,             0.00035108,             0.00035108,             0.00035108
                    269,                0.49127,                0.49518,                0.81957,                0.83005,                0.90205,                0.90024,                 0.7363,                0.75437,                0.72042,                0.88906,             0.00035095,             0.00035095,             0.00035095
                    270,                0.47157,                0.46381,                0.83078,                 0.8402,                 0.9013,                0.90024,                0.72824,                0.77959,                0.75936,                0.88513,             0.00035082,             0.00035082,             0.00035082
                    271,                0.49265,                0.46062,                0.81477,                0.83708,                 0.9014,                0.90024,                0.71103,                0.80503,                0.70768,                0.88163,              0.0003507,              0.0003507,              0.0003507
                    272,                0.43509,                0.41925,                0.81638,                0.80575,                 0.9025,                0.90024,                0.70664,                0.79847,                0.73127,                0.88029,             0.00035057,             0.00035057,             0.00035057
                    273,                0.48774,                 0.5148,                0.82552,                0.80575,                 0.9025,                0.90024,                0.70664,                0.79847,                0.73127,                0.88029,             0.00035044,             0.00035044,             0.00035044
                    274,                0.46922,                0.43276,                0.81485,                0.74721,                0.90434,                0.90024,                 0.7227,                0.75322,                0.72656,                0.87826,             0.00035032,             0.00035032,             0.00035032
                    275,                0.43941,                0.48074,                0.81749,                0.82212,                0.85259,                0.90024,                0.71322,                  0.745,                 0.7468,                0.88173,             0.00035019,             0.00035019,             0.00035019
                    276,                0.47502,                 0.4665,                0.82753,                0.81785,                0.85228,                0.90024,                0.70219,                 0.7828,                0.75709,                0.88932,             0.00035006,             0.00035006,             0.00035006
                    277,                0.44184,                0.44976,                 0.8236,                0.81785,                0.85228,                0.90024,                0.70219,                 0.7828,                0.75709,                0.88932,             0.00034993,             0.00034993,             0.00034993
                    278,                 0.4534,                0.45226,                 0.8127,                0.80826,                0.85232,                0.90024,                0.68318,                0.84584,                0.76284,                0.89679,             0.00034981,             0.00034981,             0.00034981
                    279,                0.45578,                0.46674,                0.81428,                0.73597,                0.90123,                0.90024,                0.68186,                0.86015,                0.73113,                0.89402,             0.00034968,             0.00034968,             0.00034968
                    280,                0.49319,                0.45432,                0.82308,                0.78409,                0.89963,                0.90024,                0.70029,                0.83015,                0.68972,                0.88849,             0.00034955,             0.00034955,             0.00034955
                    281,                0.50035,                0.47881,                 0.8376,                0.78409,                0.89963,                0.90024,                0.70029,                0.83015,                0.68972,                0.88849,             0.00034943,             0.00034943,             0.00034943
                    282,                0.50861,                0.47774,                0.84771,                0.79325,                0.89971,                0.90024,                0.71077,                0.76853,                0.67685,                0.88146,              0.0003493,              0.0003493,              0.0003493
                    283,                0.46672,                0.45144,                0.82385,                0.80594,                0.89966,                0.90024,                0.71817,                0.75483,                0.68442,                0.88368,             0.00034917,             0.00034917,             0.00034917
                    284,                0.45487,                0.43076,                0.80976,                0.80972,                0.89969,                0.90024,                0.72637,                0.78326,                0.68612,                0.89038,             0.00034904,             0.00034904,             0.00034904
                    285,                0.42312,                0.44148,                0.83634,                0.80972,                0.89969,                0.90024,                0.72637,                0.78326,                0.68612,                0.89038,             0.00034892,             0.00034892,             0.00034892
                    286,                0.42477,                0.42953,                0.84156,                 0.7906,                0.90051,                0.90024,                0.71294,                0.77553,                0.67263,                 0.8895,             0.00034879,             0.00034879,             0.00034879
                    287,                0.47063,                0.43912,                 0.8263,                0.78641,                 0.9007,                0.90024,                0.71955,                0.72636,                0.66456,                0.88782,             0.00034866,             0.00034866,             0.00034866
                    288,                0.48282,                0.47396,                0.82154,                 0.8076,                0.90005,                0.90024,                0.74898,                0.69824,                0.67753,                 0.8834,             0.00034854,             0.00034854,             0.00034854
                    289,                0.46959,                0.47514,                0.82014,                 0.8076,                0.90005,                0.90024,                0.74898,                0.69824,                0.67753,                 0.8834,             0.00034841,             0.00034841,             0.00034841
                    290,                0.48972,                0.47488,                0.81083,                0.83025,                0.89939,                0.90024,                0.73349,                0.70008,                0.66485,                0.87916,             0.00034828,             0.00034828,             0.00034828
                    291,                0.42045,                0.45492,                0.84085,                0.84476,                0.89866,                0.90024,                0.72262,                0.74169,                0.66376,                0.87864,             0.00034816,             0.00034816,             0.00034816
                    292,                0.48099,                0.47984,                0.85223,                0.85171,                0.89796,                0.90024,                0.70592,                0.78427,                0.67936,                0.88097,             0.00034803,             0.00034803,             0.00034803
                    293,                0.47162,                0.49747,                0.82281,                0.85171,                0.89796,                0.90024,                0.70592,                0.78427,                0.67936,                0.88097,              0.0003479,              0.0003479,              0.0003479
                    294,                0.48765,                0.44857,                 0.8127,                0.84079,                0.89805,                0.90024,                0.72102,                0.78502,                0.66123,                0.88176,             0.00034777,             0.00034777,             0.00034777
                    295,                 0.4358,                0.45626,                0.81253,                 0.8144,                0.89863,                0.90024,                0.72629,                0.75492,                0.69341,                0.88162,             0.00034765,             0.00034765,             0.00034765
                    296,                0.45757,                0.44085,                 0.8225,                0.79644,                0.89904,                0.90024,                0.73867,                0.73344,                 0.7101,                 0.8801,             0.00034752,             0.00034752,             0.00034752
                    297,                0.47108,                0.45691,                0.82256,                0.79644,                0.89904,                0.90024,                0.73867,                0.73344,                 0.7101,                 0.8801,             0.00034739,             0.00034739,             0.00034739
                    298,                0.46846,                0.46539,                0.81597,                0.80446,                0.89859,                0.90024,                0.73092,                0.71649,                0.70676,                0.87594,             0.00034727,             0.00034727,             0.00034727
                    299,                  0.441,                0.43934,                0.81616,                0.80314,                0.89881,                0.90024,                0.71904,                0.73387,                0.68348,                0.87455,             0.00034714,             0.00034714,             0.00034714
                    300,                0.44498,                 0.4269,                0.81825,                0.81817,                0.89864,                0.90024,                0.71605,                0.75592,                0.67221,                0.87634,             0.00034701,             0.00034701,             0.00034701
                    301,                 0.4319,                 0.4252,                0.81916,                0.81817,                0.89864,                0.90024,                0.71605,                0.75592,                0.67221,                0.87634,             0.00034689,             0.00034689,             0.00034689
                    302,                0.46362,                0.44363,                0.82776,                0.83299,                0.89802,                0.90024,                 0.7295,                0.74566,                0.66108,                0.87628,             0.00034676,             0.00034676,             0.00034676
                    303,                0.42846,                0.45236,                 0.8097,                0.82718,                0.89909,                0.90024,                0.73267,                0.74075,                0.66736,                0.87759,             0.00034663,             0.00034663,             0.00034663
                    304,                0.44386,                0.47055,                0.83549,                0.81766,                0.90094,                0.90024,                0.70623,                0.77122,                0.66858,                0.88598,              0.0003465,              0.0003465,              0.0003465
                    305,                0.41852,                0.41469,                0.81821,                0.81766,                0.90094,                0.90024,                0.70623,                0.77122,                0.66858,                0.88598,             0.00034638,             0.00034638,             0.00034638
                    306,                0.46896,                0.45531,                0.82423,                0.80361,                0.90232,                0.90024,                0.70366,                0.79025,                0.65711,                0.89243,             0.00034625,             0.00034625,             0.00034625
                    307,                 0.4558,                0.42682,                0.82393,                0.79347,                0.90222,                0.90024,                0.71633,                0.77733,                0.68372,                0.88871,             0.00034612,             0.00034612,             0.00034612
                    308,                0.44335,                0.41914,                 0.8145,                0.78778,                0.90159,                0.90024,                0.71788,                  0.757,                0.67245,                0.88571,               0.000346,               0.000346,               0.000346
                    309,                0.42501,                0.43599,                 0.8505,                0.78778,                0.90159,                0.90024,                0.71788,                  0.757,                0.67245,                0.88571,             0.00034587,             0.00034587,             0.00034587
                    310,                0.43818,                0.45706,                 0.8073,                0.77692,                0.90154,                0.90024,                0.71444,                0.75152,                0.68515,                 0.8811,             0.00034574,             0.00034574,             0.00034574
                    311,                 0.4675,                0.43487,                0.82867,                0.76917,                 0.9015,                0.90024,                0.70643,                0.75746,                0.66957,                0.88221,             0.00034561,             0.00034561,             0.00034561
                    312,                0.46154,                0.44401,                0.82087,                0.79604,                0.90066,                0.90024,                0.70614,                0.77614,                0.66883,                0.88758,             0.00034549,             0.00034549,             0.00034549
                    313,                0.43684,                0.43475,                0.82019,                0.79604,                0.90066,                0.90024,                0.70614,                0.77614,                0.66883,                0.88758,             0.00034536,             0.00034536,             0.00034536
                    314,                0.45759,                0.45853,                 0.8337,                0.80938,                 0.8999,                0.90024,                0.70996,                0.77625,                0.68902,                0.88928,             0.00034523,             0.00034523,             0.00034523
                    315,                0.44369,                0.43804,                0.80968,                0.78364,                0.89999,                0.90024,                0.70997,                0.77274,                0.74619,                0.88225,             0.00034511,             0.00034511,             0.00034511
                    316,                0.44697,                0.44053,                0.81696,                0.80839,                0.89903,                0.90024,                0.70663,                0.77584,                0.70647,                0.88068,             0.00034498,             0.00034498,             0.00034498
                    317,                0.44065,                0.44492,                0.81019,                0.80839,                0.89903,                0.90024,                0.70663,                0.77584,                0.70647,                0.88068,             0.00034485,             0.00034485,             0.00034485
                    318,                0.49291,                0.46686,                0.82574,                0.80273,                0.89898,                0.90024,                0.70479,                0.77704,                 0.7049,                0.88124,             0.00034473,             0.00034473,             0.00034473
                    319,                0.45188,                0.44609,                0.82721,                0.76895,                0.89962,                0.90024,                0.71531,                0.78203,                0.72612,                0.88538,              0.0003446,              0.0003446,              0.0003446
                    320,                0.47202,                0.49215,                0.81877,                0.73536,                0.90053,                0.90024,                0.70896,                0.79677,                0.72344,                0.88973,             0.00034447,             0.00034447,             0.00034447
