                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    371,                0.54351,                0.61601,                0.83532,                0.90956,                      1,                  0.995,                0.81937,                0.66279,                0.47459,                0.88724,             0.00051621,             0.00051621,             0.00051621
                    372,                 0.4916,                 0.5653,                0.81126,                0.91413,                      1,                  0.995,                0.78992,                0.73968,                0.46666,                0.89238,             0.00051601,             0.00051601,             0.00051601
                    373,                0.49115,                0.58205,                0.84047,                0.91413,                      1,                  0.995,                0.78992,                0.73968,                0.46666,                0.89238,             0.00051582,             0.00051582,             0.00051582
                    374,                0.49165,                 0.5751,                0.82139,                0.91897,                      1,                  0.995,                0.80454,                0.78777,                 0.4923,                0.89644,             0.00051562,             0.00051562,             0.00051562
                    375,                0.50631,                 0.6042,                0.82594,                0.91897,                      1,                  0.995,                0.80454,                0.78777,                 0.4923,                0.89644,             0.00051543,             0.00051543,             0.00051543
                    376,                0.55456,                0.60118,                 0.8376,                0.90938,                      1,                  0.995,                0.81575,                0.73241,                0.47994,                0.88985,             0.00051523,             0.00051523,             0.00051523
                    377,                0.52687,                0.63797,                0.84131,                0.90938,                      1,                  0.995,                0.81575,                0.73241,                0.47994,                0.88985,             0.00051504,             0.00051504,             0.00051504
                    378,                0.53588,                0.61713,                0.84847,                0.90567,                      1,                  0.995,                0.82107,                 0.7031,                0.47769,                0.88835,             0.00051485,             0.00051485,             0.00051485
                    379,                0.52717,                0.57125,                0.82581,                0.90567,                      1,                  0.995,                0.82107,                 0.7031,                0.47769,                0.88835,             0.00051465,             0.00051465,             0.00051465
                    380,                 0.5124,                0.62441,                0.82588,                 0.9194,                      1,                  0.995,                0.81089,                 0.7059,                0.47491,                0.89165,             0.00051446,             0.00051446,             0.00051446
                    381,                0.51369,                0.59598,                0.80645,                 0.9194,                      1,                  0.995,                0.81089,                 0.7059,                0.47491,                0.89165,             0.00051426,             0.00051426,             0.00051426
                    382,                 0.4925,                0.55665,                0.82761,                0.93294,                      1,                  0.995,                0.79178,                0.73054,                0.47284,                0.89386,             0.00051407,             0.00051407,             0.00051407
                    383,                0.51173,                0.58922,                0.84121,                0.93294,                      1,                  0.995,                0.79178,                0.73054,                0.47284,                0.89386,             0.00051388,             0.00051388,             0.00051388
                    384,                0.50225,                0.56831,                0.82265,                0.93494,                      1,                  0.995,                0.80694,                0.69237,                0.44906,                 0.8906,             0.00051368,             0.00051368,             0.00051368
                    385,                0.44764,                0.54963,                0.82877,                0.93494,                      1,                  0.995,                0.80694,                0.69237,                0.44906,                 0.8906,             0.00051349,             0.00051349,             0.00051349
                    386,                0.51264,                0.61319,                0.82466,                0.92925,                      1,                  0.995,                0.81655,                0.63712,                0.42767,                0.88085,             0.00051329,             0.00051329,             0.00051329
                    387,                0.49111,                0.55933,                0.81406,                0.92925,                      1,                  0.995,                0.81655,                0.63712,                0.42767,                0.88085,              0.0005131,              0.0005131,              0.0005131
                    388,                0.52128,                0.59167,                0.84473,                0.91264,                      1,                  0.995,                0.82556,                0.61776,                0.42721,                0.87877,             0.00051291,             0.00051291,             0.00051291
                    389,                0.52618,                0.63627,                0.83165,                0.91264,                      1,                  0.995,                0.82556,                0.61776,                0.42721,                0.87877,             0.00051271,             0.00051271,             0.00051271
                    390,                0.52445,                0.60751,                0.84181,                0.87262,                      1,                  0.995,                0.83531,                0.62114,                0.41622,                0.88044,             0.00051252,             0.00051252,             0.00051252
                    391,                0.47193,                0.58934,                0.81595,                0.87262,                      1,                  0.995,                0.83531,                0.62114,                0.41622,                0.88044,             0.00051232,             0.00051232,             0.00051232
                    392,                0.50157,                 0.5818,                0.84421,                 0.8859,                      1,                  0.995,                 0.7977,                0.67196,                0.41859,                0.88698,             0.00051213,             0.00051213,             0.00051213
                    393,                0.53255,                0.57476,                0.84106,                 0.8859,                      1,                  0.995,                 0.7977,                0.67196,                0.41859,                0.88698,             0.00051194,             0.00051194,             0.00051194
                    394,                0.49028,                 0.5481,                0.82758,                0.92185,                      1,                  0.995,                0.80862,                0.70294,                0.43293,                0.88897,             0.00051174,             0.00051174,             0.00051174
                    395,                0.52807,                0.56197,                0.83466,                0.92185,                      1,                  0.995,                0.80862,                0.70294,                0.43293,                0.88897,             0.00051155,             0.00051155,             0.00051155
                    396,                0.52007,                 0.5519,                0.83757,                0.95104,                      1,                  0.995,                0.82336,                0.69258,                  0.445,                0.89207,             0.00051135,             0.00051135,             0.00051135
                    397,                0.49627,                0.59123,                0.81293,                0.95104,                      1,                  0.995,                0.82336,                0.69258,                  0.445,                0.89207,             0.00051116,             0.00051116,             0.00051116
                    398,                0.55858,                0.67104,                0.85032,                0.95091,                0.99734,                  0.995,                0.84239,                0.66906,                0.44749,                0.89202,             0.00051097,             0.00051097,             0.00051097
                    399,                0.50758,                0.61478,                 0.8669,                0.95091,                0.99734,                  0.995,                0.84239,                0.66906,                0.44749,                0.89202,             0.00051077,             0.00051077,             0.00051077
                    400,                 0.5153,                0.60079,                0.85688,                0.95018,                      1,                  0.995,                0.84857,                0.66688,                0.43646,                0.88712,             0.00051058,             0.00051058,             0.00051058
                    401,                0.50365,                0.57346,                0.82275,                0.95018,                      1,                  0.995,                0.84857,                0.66688,                0.43646,                0.88712,             0.00051038,             0.00051038,             0.00051038
                    402,                0.47341,                0.56208,                0.83956,                0.96128,                      1,                  0.995,                0.84049,                0.65695,                0.43264,                0.88281,             0.00051019,             0.00051019,             0.00051019
                    403,                0.50926,                0.56451,                0.81411,                0.96128,                      1,                  0.995,                0.84049,                0.65695,                0.43264,                0.88281,                0.00051,                0.00051,                0.00051
                    404,                0.50338,                0.58096,                0.82662,                0.95545,                      1,                  0.995,                0.80935,                0.70666,                0.43988,                0.89048,              0.0005098,              0.0005098,              0.0005098
                    405,                0.52398,                0.57545,                0.81015,                0.95545,                      1,                  0.995,                0.80935,                0.70666,                0.43988,                0.89048,             0.00050961,             0.00050961,             0.00050961
                    406,                0.56446,                0.58585,                0.84019,                0.94154,                      1,                  0.995,                0.80323,                0.72217,                0.44288,                0.89075,             0.00050941,             0.00050941,             0.00050941
                    407,                0.46222,                 0.5284,                0.81584,                0.94154,                      1,                  0.995,                0.80323,                0.72217,                0.44288,                0.89075,             0.00050922,             0.00050922,             0.00050922
                    408,                 0.4756,                0.59548,                0.82975,                0.91632,                      1,                  0.995,                0.82172,                0.72547,                0.42174,                0.88546,             0.00050903,             0.00050903,             0.00050903
                    409,                0.50477,                0.64034,                0.83586,                0.91632,                      1,                  0.995,                0.82172,                0.72547,                0.42174,                0.88546,             0.00050883,             0.00050883,             0.00050883
                    410,                 0.4701,                0.54607,                0.83553,                0.90843,                      1,                  0.995,                 0.8211,                0.71492,                0.43373,                0.88418,             0.00050864,             0.00050864,             0.00050864
                    411,                0.55596,                0.57297,                0.83667,                0.90843,                      1,                  0.995,                 0.8211,                0.71492,                0.43373,                0.88418,             0.00050844,             0.00050844,             0.00050844
                    412,                0.53127,                0.56321,                 0.8369,                0.86882,                      1,                  0.995,                0.81695,                 0.6902,                0.44102,                0.88069,             0.00050825,             0.00050825,             0.00050825
                    413,                0.51192,                0.59212,                0.82626,                0.86882,                      1,                  0.995,                0.81695,                 0.6902,                0.44102,                0.88069,             0.00050806,             0.00050806,             0.00050806
                    414,                0.51822,                0.61059,                0.81996,                 0.8247,                      1,                  0.995,                0.84388,                0.64642,                0.43122,                  0.879,             0.00050786,             0.00050786,             0.00050786
                    415,                0.49235,                0.60534,                0.83415,                 0.8247,                      1,                  0.995,                0.84388,                0.64642,                0.43122,                  0.879,             0.00050767,             0.00050767,             0.00050767
                    416,                0.49002,                0.56117,                 0.8212,                0.88578,                      1,                  0.995,                0.84607,                0.62868,                0.45353,                0.88034,             0.00050747,             0.00050747,             0.00050747
                    417,                0.48281,                0.57045,                0.82009,                0.88578,                      1,                  0.995,                0.84607,                0.62868,                0.45353,                0.88034,             0.00050728,             0.00050728,             0.00050728
                    418,                0.48892,                0.58112,                0.81244,                0.90026,                      1,                  0.995,                0.84842,                0.65334,                0.47384,                 0.8832,             0.00050709,             0.00050709,             0.00050709
                    419,                 0.4704,                0.54593,                0.81839,                0.90026,                      1,                  0.995,                0.84842,                0.65334,                0.47384,                 0.8832,             0.00050689,             0.00050689,             0.00050689
                    420,                0.49639,                 0.5588,                0.85672,                0.90603,                      1,                  0.995,                0.85505,                0.68292,                 0.4722,                0.88689,              0.0005067,              0.0005067,              0.0005067
                    421,                0.45971,                0.57363,                 0.8112,                0.90603,                      1,                  0.995,                0.85505,                0.68292,                 0.4722,                0.88689,              0.0005065,              0.0005065,              0.0005065
                    422,                0.48458,                 0.5632,                0.82986,                0.90328,                      1,                  0.995,                0.83098,                0.71903,                0.46317,                 0.8925,             0.00050631,             0.00050631,             0.00050631
                    423,                0.47132,                0.54152,                0.83989,                0.90328,                      1,                  0.995,                0.83098,                0.71903,                0.46317,                 0.8925,             0.00050612,             0.00050612,             0.00050612
                    424,                0.50325,                0.56612,                0.81377,                0.91607,                      1,                  0.995,                0.84171,                0.69989,                0.45849,                0.88937,             0.00050592,             0.00050592,             0.00050592
                    425,                0.51476,                0.55855,                0.81147,                0.91607,                      1,                  0.995,                0.84171,                0.69989,                0.45849,                0.88937,             0.00050573,             0.00050573,             0.00050573
                    426,                 0.5378,                0.61106,                0.85198,                 0.9285,                      1,                  0.995,                0.84137,                0.67019,                0.45432,                0.87807,             0.00050553,             0.00050553,             0.00050553
                    427,                0.50219,                0.57923,                0.84634,                 0.9285,                      1,                  0.995,                0.84137,                0.67019,                0.45432,                0.87807,             0.00050534,             0.00050534,             0.00050534
                    428,                0.53575,                0.59211,                0.83514,                0.93162,                      1,                  0.995,                0.84498,                0.65889,                0.44873,                0.87193,             0.00050514,             0.00050514,             0.00050514
                    429,                0.50447,                0.54262,                0.82533,                0.93162,                      1,                  0.995,                0.84498,                0.65889,                0.44873,                0.87193,             0.00050495,             0.00050495,             0.00050495
                    430,                0.48967,                 0.5697,                0.84494,                0.93328,                      1,                  0.995,                0.85027,                0.66214,                0.44634,                0.87081,             0.00050476,             0.00050476,             0.00050476
                    431,                0.46306,                0.55344,                0.81219,                0.93328,                      1,                  0.995,                0.85027,                0.66214,                0.44634,                0.87081,             0.00050456,             0.00050456,             0.00050456
                    432,                0.52145,                0.59059,                0.84261,                0.93658,                      1,                  0.995,                0.83508,                0.66812,                0.45653,                0.87566,             0.00050437,             0.00050437,             0.00050437
                    433,                0.49987,                0.54579,                0.83185,                0.93658,                      1,                  0.995,                0.83508,                0.66812,                0.45653,                0.87566,             0.00050417,             0.00050417,             0.00050417
                    434,                0.48397,                0.53762,                0.81289,                0.94876,                      1,                  0.995,                0.82021,                0.65349,                0.46099,                0.87899,             0.00050398,             0.00050398,             0.00050398
                    435,                0.50987,                0.54916,                0.84457,                0.94876,                      1,                  0.995,                0.82021,                0.65349,                0.46099,                0.87899,             0.00050379,             0.00050379,             0.00050379
                    436,                0.48459,                0.53423,                0.81253,                0.93703,                      1,                  0.995,                 0.8442,                0.62868,                0.44438,                0.87525,             0.00050359,             0.00050359,             0.00050359
                    437,                0.50332,                0.57059,                0.83427,                0.93703,                      1,                  0.995,                 0.8442,                0.62868,                0.44438,                0.87525,              0.0005034,              0.0005034,              0.0005034
                    438,                0.51776,                0.53168,                0.82534,                0.91162,                      1,                  0.995,                0.85202,                0.64846,                 0.4485,                0.87495,              0.0005032,              0.0005032,              0.0005032
                    439,                 0.4815,                 0.5444,                0.83688,                0.91162,                      1,                  0.995,                0.85202,                0.64846,                 0.4485,                0.87495,             0.00050301,             0.00050301,             0.00050301
                    440,                0.47839,                0.52661,                0.80498,                 0.8747,                      1,                  0.995,                0.85319,                0.69199,                0.46427,                0.87718,             0.00050282,             0.00050282,             0.00050282
                    441,                0.51447,                0.54188,                 0.8235,                 0.8747,                      1,                  0.995,                0.85319,                0.69199,                0.46427,                0.87718,             0.00050262,             0.00050262,             0.00050262
                    442,                0.51831,                0.58499,                0.84178,                0.90713,                      1,                  0.995,                0.79953,                0.78127,                0.49414,                0.88208,             0.00050243,             0.00050243,             0.00050243
                    443,                0.51056,                0.55762,                0.82943,                0.90713,                      1,                  0.995,                0.79953,                0.78127,                0.49414,                0.88208,             0.00050223,             0.00050223,             0.00050223
                    444,                0.50525,                0.55487,                0.81779,                0.91078,                      1,                  0.995,                0.78367,                0.80497,                0.50271,                0.88526,             0.00050204,             0.00050204,             0.00050204
                    445,                0.52157,                0.61462,                0.85352,                0.91078,                      1,                  0.995,                0.78367,                0.80497,                0.50271,                0.88526,             0.00050185,             0.00050185,             0.00050185
                    446,                0.58373,                0.61321,                0.86054,                0.89037,                      1,                  0.995,                 0.8105,                0.71307,                0.48414,                0.88347,             0.00050165,             0.00050165,             0.00050165
                    447,                0.49207,                0.56376,                0.85607,                0.89037,                      1,                  0.995,                 0.8105,                0.71307,                0.48414,                0.88347,             0.00050146,             0.00050146,             0.00050146
                    448,                0.51251,                0.53188,                0.82989,                0.87038,                      1,                  0.995,                0.83503,                0.67104,                0.46887,                0.88549,             0.00050126,             0.00050126,             0.00050126
                    449,                0.56449,                0.58381,                0.84861,                0.87038,                      1,                  0.995,                0.83503,                0.67104,                0.46887,                0.88549,             0.00050107,             0.00050107,             0.00050107
                    450,                0.54349,                0.55962,                0.83131,                0.88673,                      1,                  0.995,                0.84659,                0.67523,                0.46677,                0.89006,             0.00050088,             0.00050088,             0.00050088
                    451,                0.54421,                 0.5461,                 0.8256,                0.88673,                      1,                  0.995,                0.84659,                0.67523,                0.46677,                0.89006,             0.00050068,             0.00050068,             0.00050068
                    452,                0.54301,                0.57532,                0.83582,                0.92855,                      1,                  0.995,                0.80505,                0.73856,                0.49627,                0.89272,             0.00050049,             0.00050049,             0.00050049
                    453,                0.48741,                0.53029,                0.83764,                0.92855,                      1,                  0.995,                0.80505,                0.73856,                0.49627,                0.89272,             0.00050029,             0.00050029,             0.00050029
                    454,                0.50901,                0.60323,                0.83679,                0.92495,                      1,                  0.995,                0.76652,                0.77285,                0.52855,                0.89428,              0.0005001,              0.0005001,              0.0005001
                    455,                0.53215,                0.59597,                0.84942,                0.92495,                      1,                  0.995,                0.76652,                0.77285,                0.52855,                0.89428,             0.00049991,             0.00049991,             0.00049991
                    456,                0.50585,                 0.5631,                0.83268,                0.91649,                      1,                  0.995,                0.79145,                0.74449,                 0.5145,                0.89464,             0.00049971,             0.00049971,             0.00049971
                    457,                0.50748,                0.60158,                 0.8456,                0.91649,                      1,                  0.995,                0.79145,                0.74449,                 0.5145,                0.89464,             0.00049952,             0.00049952,             0.00049952
                    458,                0.49988,                0.53684,                0.83369,                0.91551,                      1,                  0.995,                0.83806,                0.66946,                0.46908,                0.88652,             0.00049932,             0.00049932,             0.00049932
                    459,                0.53089,                0.58248,                0.82904,                0.91551,                      1,                  0.995,                0.83806,                0.66946,                0.46908,                0.88652,             0.00049913,             0.00049913,             0.00049913
                    460,                 0.4485,                0.52434,                0.84052,                 0.9291,                      1,                  0.995,                0.84633,                0.66717,                0.45099,                0.88049,             0.00049894,             0.00049894,             0.00049894
                    461,                0.48186,                0.55168,                0.82822,                 0.9291,                      1,                  0.995,                0.84633,                0.66717,                0.45099,                0.88049,             0.00049874,             0.00049874,             0.00049874
                    462,                0.52866,                0.55683,                0.84411,                0.94283,                      1,                  0.995,                0.82485,                0.75513,                 0.4753,                0.89114,             0.00049855,             0.00049855,             0.00049855
                    463,                0.51539,                0.54106,                0.83016,                0.94283,                      1,                  0.995,                0.82485,                0.75513,                 0.4753,                0.89114,             0.00049835,             0.00049835,             0.00049835
                    464,                0.46368,                0.53924,                 0.8389,                0.95437,                      1,                  0.995,                0.79988,                0.78668,                0.48385,                0.88995,             0.00049816,             0.00049816,             0.00049816
                    465,                0.49483,                0.52187,                0.83206,                0.95437,                      1,                  0.995,                0.79988,                0.78668,                0.48385,                0.88995,             0.00049797,             0.00049797,             0.00049797
                    466,                0.46746,                0.54256,                0.82461,                0.94721,                      1,                  0.995,                0.81314,                0.72162,                0.45767,                0.87849,             0.00049777,             0.00049777,             0.00049777
                    467,                0.48956,                0.54065,                0.81983,                0.94721,                      1,                  0.995,                0.81314,                0.72162,                0.45767,                0.87849,             0.00049758,             0.00049758,             0.00049758
                    468,                0.43736,                0.52236,                0.80681,                0.94239,                      1,                  0.995,                0.82351,                0.64782,                0.42905,                0.87588,             0.00049738,             0.00049738,             0.00049738
                    469,                0.48781,                0.53164,                0.83053,                0.94239,                      1,                  0.995,                0.82351,                0.64782,                0.42905,                0.87588,             0.00049719,             0.00049719,             0.00049719
                    470,                0.45835,                 0.5194,                0.83901,                 0.9348,                      1,                  0.995,                0.82557,                0.64899,                0.41114,                0.88227,               0.000497,               0.000497,               0.000497
                    471,                0.47741,                0.53727,                0.84173,                 0.9348,                      1,                  0.995,                0.82557,                0.64899,                0.41114,                0.88227,              0.0004968,              0.0004968,              0.0004968
                    472,                 0.4777,                0.56093,                0.82351,                0.93201,                      1,                  0.995,                 0.8079,                0.68789,                0.43489,                0.88673,             0.00049661,             0.00049661,             0.00049661
                    473,                0.51648,                0.51861,                0.83288,                0.93201,                      1,                  0.995,                 0.8079,                0.68789,                0.43489,                0.88673,             0.00049641,             0.00049641,             0.00049641
                    474,                0.48082,                0.52995,                0.80676,                0.91276,                      1,                  0.995,                0.81138,                0.72322,                0.47304,                0.89461,             0.00049622,             0.00049622,             0.00049622
                    475,                0.56127,                 0.5573,                0.82712,                0.91276,                      1,                  0.995,                0.81138,                0.72322,                0.47304,                0.89461,             0.00049603,             0.00049603,             0.00049603
                    476,                0.46585,                0.56845,                0.82743,                0.91557,                      1,                  0.995,                0.81245,                0.69459,                0.44279,                0.89405,             0.00049583,             0.00049583,             0.00049583
                    477,                0.48859,                0.55065,                0.82173,                0.91557,                      1,                  0.995,                0.81245,                0.69459,                0.44279,                0.89405,             0.00049564,             0.00049564,             0.00049564
                    478,                0.48425,                0.52387,                0.83478,                0.92824,                      1,                  0.995,                0.83358,                0.64489,                0.42897,                0.88422,             0.00049544,             0.00049544,             0.00049544
                    479,                0.45372,                0.54943,                0.82525,                0.92824,                      1,                  0.995,                0.83358,                0.64489,                0.42897,                0.88422,             0.00049525,             0.00049525,             0.00049525
                    480,                0.51924,                0.55354,                0.84585,                0.93563,                      1,                  0.995,                0.83169,                0.64476,                 0.4209,                0.88363,             0.00049505,             0.00049505,             0.00049505
                    481,                   0.47,                 0.5946,                0.83423,                0.93563,                      1,                  0.995,                0.83169,                0.64476,                 0.4209,                0.88363,             0.00049486,             0.00049486,             0.00049486
                    482,                0.49412,                 0.6023,                0.84024,                0.93496,                      1,                  0.995,                0.82885,                0.64477,                0.42039,                0.87874,             0.00049467,             0.00049467,             0.00049467
                    483,                0.48909,                0.54871,                0.85033,                0.93496,                      1,                  0.995,                0.82885,                0.64477,                0.42039,                0.87874,             0.00049447,             0.00049447,             0.00049447
                    484,                 0.4793,                0.54488,                0.81294,                0.93972,                      1,                  0.995,                0.81754,                 0.7065,                0.42341,                0.88385,             0.00049428,             0.00049428,             0.00049428
                    485,                0.48991,                0.52018,                 0.8174,                0.93972,                      1,                  0.995,                0.81754,                 0.7065,                0.42341,                0.88385,             0.00049408,             0.00049408,             0.00049408
                    486,                0.45958,                0.51912,                0.82212,                0.95078,                      1,                  0.995,                0.78979,                0.74896,                0.44018,                0.88707,             0.00049389,             0.00049389,             0.00049389
                    487,                0.47296,                0.54175,                0.85119,                0.95078,                      1,                  0.995,                0.78979,                0.74896,                0.44018,                0.88707,              0.0004937,              0.0004937,              0.0004937
                    488,                0.48795,                0.52881,                0.84208,                0.95203,                      1,                  0.995,                0.80322,                0.73702,                0.43303,                0.88557,              0.0004935,              0.0004935,              0.0004935
                    489,                0.45202,                0.52581,                0.83024,                0.95203,                      1,                  0.995,                0.80322,                0.73702,                0.43303,                0.88557,             0.00049331,             0.00049331,             0.00049331
                    490,                0.48824,                0.57718,                0.82715,                0.95596,                      1,                  0.995,                0.80365,                0.68891,                0.41997,                0.88427,             0.00049311,             0.00049311,             0.00049311
                    491,                 0.4721,                0.52798,                0.82473,                0.95596,                      1,                  0.995,                0.80365,                0.68891,                0.41997,                0.88427,             0.00049292,             0.00049292,             0.00049292
                    492,                0.48631,                0.57197,                0.83244,                0.96186,                      1,                  0.995,                0.81202,                0.65072,                0.40296,                0.88147,             0.00049273,             0.00049273,             0.00049273
                    493,                0.46443,                0.49677,                0.83749,                0.96186,                      1,                  0.995,                0.81202,                0.65072,                0.40296,                0.88147,             0.00049253,             0.00049253,             0.00049253
                    494,                0.44622,                0.51242,                0.81203,                0.94809,                      1,                  0.995,                0.81216,                0.64065,                0.42636,                0.87545,             0.00049234,             0.00049234,             0.00049234
                    495,                0.44201,                0.50534,                0.80623,                0.94809,                      1,                  0.995,                0.81216,                0.64065,                0.42636,                0.87545,             0.00049214,             0.00049214,             0.00049214
                    496,                0.47832,                0.60919,                0.83572,                 0.9257,                      1,                  0.995,                0.83206,                0.67439,                 0.4296,                0.87663,             0.00049195,             0.00049195,             0.00049195
                    497,                0.46851,                0.51835,                0.84094,                 0.9257,                      1,                  0.995,                0.83206,                0.67439,                 0.4296,                0.87663,             0.00049176,             0.00049176,             0.00049176
                    498,                0.45443,                0.53947,                0.82517,                0.89239,                      1,                  0.995,                0.83343,                0.67904,                 0.4372,                0.87696,             0.00049156,             0.00049156,             0.00049156
                    499,                0.44941,                 0.4954,                0.84236,                0.89239,                      1,                  0.995,                0.83343,                0.67904,                 0.4372,                0.87696,             0.00049137,             0.00049137,             0.00049137
                    500,                0.46893,                0.53545,                0.83849,                0.88899,                      1,                  0.995,                0.85339,                0.65206,                0.42961,                0.87984,             0.00049117,             0.00049117,             0.00049117
                    501,                0.46611,                0.53359,                 0.8301,                0.88899,                      1,                  0.995,                0.85339,                0.65206,                0.42961,                0.87984,             0.00049098,             0.00049098,             0.00049098
                    502,                0.46954,                0.55514,                0.84831,                0.91476,                      1,                  0.995,                0.84655,                0.61565,                0.43303,                0.87937,             0.00049079,             0.00049079,             0.00049079
                    503,                0.47695,                0.55498,                0.83938,                0.91476,                      1,                  0.995,                0.84655,                0.61565,                0.43303,                0.87937,             0.00049059,             0.00049059,             0.00049059
                    504,                0.46122,                0.54593,                0.81499,                 0.9363,                      1,                  0.995,                0.85191,                0.60846,                 0.4188,                0.87805,              0.0004904,              0.0004904,              0.0004904
