                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.49899,                0.62168,                0.82217,                0.87469,                0.85348,                0.90024,                0.66405,                0.81318,                0.76079,                0.90082,             0.00036493,             0.00036493,             0.00036493
                    160,                0.58537,                0.67341,                0.83537,                0.86042,                0.85497,                0.90024,                0.70406,                0.74973,                0.75271,                0.89315,              0.0003648,              0.0003648,              0.0003648
                    161,                0.58273,                0.65738,                0.83393,                0.86042,                0.85497,                0.90024,                0.70406,                0.74973,                0.75271,                0.89315,             0.00036467,             0.00036467,             0.00036467
                    162,                0.51077,                0.64027,                0.84814,                0.74352,                0.90476,                0.90024,                0.73324,                0.74376,                0.73788,                0.89118,             0.00036454,             0.00036454,             0.00036454
                    163,                0.55108,                 0.6717,                0.83362,                0.72982,                0.90476,                0.90024,                0.73074,                 0.7591,                0.75919,                0.89569,             0.00036442,             0.00036442,             0.00036442
                    164,                0.56764,                0.66945,                0.85517,                0.80362,                0.85714,                0.90024,                0.71024,                0.78441,                0.81164,                0.90004,             0.00036429,             0.00036429,             0.00036429
                    165,                0.52475,                0.68058,                0.85108,                0.80362,                0.85714,                0.90024,                0.71024,                0.78441,                0.81164,                0.90004,             0.00036416,             0.00036416,             0.00036416
                    166,                0.53228,                0.62013,                0.82369,                0.82277,                0.85714,                0.90024,                0.70736,                0.81297,                0.79244,                0.90064,             0.00036404,             0.00036404,             0.00036404
                    167,                0.56646,                0.66729,                 0.8261,                0.89775,                0.80952,                0.90024,                0.68766,                0.83058,                0.76538,                 0.9096,             0.00036391,             0.00036391,             0.00036391
                    168,                 0.5738,                0.63424,                0.85608,                0.88834,                0.80952,                0.90024,                0.70103,                0.79887,                0.75901,                0.91263,             0.00036378,             0.00036378,             0.00036378
                    169,                0.62464,                0.67835,                0.85263,                0.88834,                0.80952,                0.90024,                0.70103,                0.79887,                0.75901,                0.91263,             0.00036366,             0.00036366,             0.00036366
                    170,                0.56696,                0.67305,                0.85974,                0.82652,                0.85714,                0.90024,                0.72892,                0.74911,                 0.7432,                0.89919,             0.00036353,             0.00036353,             0.00036353
                    171,                0.56042,                0.64732,                0.84254,                0.84444,                0.85714,                0.90024,                0.72503,                0.73777,                0.74051,                0.89101,              0.0003634,              0.0003634,              0.0003634
                    172,                0.60758,                0.65641,                0.82896,                0.86703,                0.85714,                0.90024,                0.72706,                0.78364,                0.75135,                0.90041,             0.00036327,             0.00036327,             0.00036327
                    173,                0.55534,                0.62191,                 0.8475,                0.86703,                0.85714,                0.90024,                0.72706,                0.78364,                0.75135,                0.90041,             0.00036315,             0.00036315,             0.00036315
                    174,                0.55602,                0.65553,                0.87117,                0.89786,                0.85714,                0.90024,                0.69441,                0.85627,                0.76554,                0.90987,             0.00036302,             0.00036302,             0.00036302
                    175,                0.56124,                0.60863,                 0.8315,                0.89066,                0.85714,                0.90024,                  0.674,                0.86806,                0.81771,                0.90805,             0.00036289,             0.00036289,             0.00036289
                    176,                0.57039,                0.64112,                0.83793,                0.84169,                0.90476,                0.90024,                0.68362,                0.81607,                0.76514,                0.90159,             0.00036277,             0.00036277,             0.00036277
                    177,                0.55412,                0.64138,                0.82899,                0.84169,                0.90476,                0.90024,                0.68362,                0.81607,                0.76514,                0.90159,             0.00036264,             0.00036264,             0.00036264
                    178,                0.53189,                0.64964,                0.84875,                0.84128,                0.90476,                0.90024,                0.69993,                0.78241,                0.76033,                 0.8989,             0.00036251,             0.00036251,             0.00036251
                    179,                0.53565,                0.61402,                0.82346,                0.80648,                0.90476,                0.90024,                0.70451,                0.78532,                0.77092,                0.89601,             0.00036239,             0.00036239,             0.00036239
                    180,                 0.5455,                0.62484,                0.84231,                 0.7577,                0.90476,                0.90024,                0.70568,                0.79348,                0.78149,                0.89334,             0.00036226,             0.00036226,             0.00036226
                    181,                0.56392,                 0.6674,                0.84424,                 0.7577,                0.90476,                0.90024,                0.70568,                0.79348,                0.78149,                0.89334,             0.00036213,             0.00036213,             0.00036213
                    182,                0.55486,                0.64736,                0.83566,                0.81623,                0.85714,                0.90024,                0.68763,                0.81971,                0.81976,                0.89425,               0.000362,               0.000362,               0.000362
                    183,                0.51412,                0.62335,                0.84476,                0.90771,                 0.8054,                0.90024,                0.69225,                 0.8315,                0.77982,                0.89554,             0.00036188,             0.00036188,             0.00036188
                    184,                0.54582,                0.66942,                0.83014,                0.92484,                0.80416,                0.90024,                0.68979,                 0.8135,                0.75209,                0.89424,             0.00036175,             0.00036175,             0.00036175
                    185,                0.53511,                 0.6272,                0.81959,                0.92484,                0.80416,                0.90024,                0.68979,                 0.8135,                0.75209,                0.89424,             0.00036162,             0.00036162,             0.00036162
                    186,                0.50559,                0.63337,                0.83525,                0.93125,                0.80952,                0.90024,                0.70861,                0.78061,                0.73798,                0.89314,              0.0003615,              0.0003615,              0.0003615
                    187,                0.54173,                 0.6014,                0.84381,                0.84721,                0.85714,                0.90024,                 0.7067,                0.78183,                0.76032,                0.89463,             0.00036137,             0.00036137,             0.00036137
                    188,                0.56814,                0.66639,                0.83116,                0.86504,                0.85714,                0.90024,                0.71088,                0.81375,                0.79976,                0.89716,             0.00036124,             0.00036124,             0.00036124
                    189,                0.51046,                 0.6344,                0.84013,                0.86504,                0.85714,                0.90024,                0.71088,                0.81375,                0.79976,                0.89716,             0.00036111,             0.00036111,             0.00036111
                    190,                0.55683,                0.62165,                 0.8296,                0.87858,                0.85714,                0.90024,                0.69663,                0.84286,                0.80496,                 0.9002,             0.00036099,             0.00036099,             0.00036099
                    191,                0.52252,                0.58868,                0.83877,                0.88733,                0.85714,                0.90024,                0.69826,                 0.8499,                0.80826,                0.90373,             0.00036086,             0.00036086,             0.00036086
                    192,                 0.4979,                 0.6152,                0.82624,                0.87429,                0.85714,                0.90024,                0.68967,                0.80557,                0.74846,                0.90644,             0.00036073,             0.00036073,             0.00036073
                    193,                0.57269,                0.66602,                0.84234,                0.87429,                0.85714,                0.90024,                0.68967,                0.80557,                0.74846,                0.90644,             0.00036061,             0.00036061,             0.00036061
                    194,                0.55185,                0.61365,                0.84731,                0.87362,                0.85714,                0.90024,                0.70976,                0.77062,                0.72455,                0.89986,             0.00036048,             0.00036048,             0.00036048
                    195,                0.54331,                0.69349,                0.84374,                0.86688,                0.85714,                0.90024,                0.71028,                0.74845,                0.69784,                0.88965,             0.00036035,             0.00036035,             0.00036035
                    196,                0.56171,                0.65146,                0.84387,                0.85165,                0.85661,                0.90024,                0.69557,                0.76539,                0.72976,                0.88893,             0.00036023,             0.00036023,             0.00036023
                    197,                0.55323,                0.63752,                0.84696,                0.85165,                0.85661,                0.90024,                0.69557,                0.76539,                0.72976,                0.88893,              0.0003601,              0.0003601,              0.0003601
                    198,                0.50651,                0.61719,                0.84802,                0.91205,                0.80299,                0.90024,                0.69148,                0.81559,                0.74972,                0.89212,             0.00035997,             0.00035997,             0.00035997
                    199,                0.48923,                0.63604,                0.82957,                0.92191,                0.80102,                0.90024,                 0.6842,                0.86662,                0.76462,                0.89924,             0.00035984,             0.00035984,             0.00035984
                    200,                0.54348,                0.62438,                0.83994,                 0.7871,                0.90405,                0.90024,                0.67877,                0.87364,                0.76444,                0.90611,             0.00035972,             0.00035972,             0.00035972
                    201,                0.50672,                0.61787,                0.83398,                 0.7871,                0.90405,                0.90024,                0.67877,                0.87364,                0.76444,                0.90611,             0.00035959,             0.00035959,             0.00035959
                    202,                0.49066,                0.60665,                0.83682,                0.91539,                 0.8013,                0.90024,                0.69423,                0.83601,                0.72956,                0.90009,             0.00035946,             0.00035946,             0.00035946
                    203,                0.57325,                0.62189,                0.86616,                0.85636,                0.85339,                0.90024,                0.72854,                0.78572,                0.70173,                0.89317,             0.00035934,             0.00035934,             0.00035934
                    204,                0.52992,                0.62791,                0.84121,                0.87024,                0.85305,                0.90024,                0.72373,                0.79583,                0.70825,                0.89265,             0.00035921,             0.00035921,             0.00035921
                    205,                0.52907,                0.63806,                0.82685,                0.87024,                0.85305,                0.90024,                0.72373,                0.79583,                0.70825,                0.89265,             0.00035908,             0.00035908,             0.00035908
                    206,                0.53163,                0.62765,                0.85561,                0.89104,                0.85185,                0.90024,                0.71796,                0.81728,                0.70626,                0.89303,             0.00035895,             0.00035895,             0.00035895
                    207,                0.48404,                0.56598,                0.81027,                0.89781,                0.85155,                0.90024,                0.72002,                0.80325,                0.70756,                0.89177,             0.00035883,             0.00035883,             0.00035883
                    208,                 0.4768,                0.57926,                 0.8244,                0.89085,                0.85202,                0.90024,                0.71457,                0.80624,                 0.7131,                0.88852,              0.0003587,              0.0003587,              0.0003587
                    209,                 0.5098,                0.63327,                0.83875,                0.89085,                0.85202,                0.90024,                0.71457,                0.80624,                 0.7131,                0.88852,             0.00035857,             0.00035857,             0.00035857
                    210,                0.47647,                0.54964,                0.82497,                0.88648,                0.85204,                0.90024,                0.70065,                0.83576,                0.73164,                0.89457,             0.00035845,             0.00035845,             0.00035845
                    211,                0.48064,                0.60869,                0.83601,                0.86672,                0.85235,                0.90024,                0.69834,                0.85728,                0.72602,                  0.897,             0.00035832,             0.00035832,             0.00035832
                    212,                0.54245,                0.59618,                0.83598,                0.85872,                0.85225,                0.90024,                0.70358,                0.83378,                0.73234,                0.89401,             0.00035819,             0.00035819,             0.00035819
                    213,                0.58386,                0.63775,                0.82072,                0.85872,                0.85225,                0.90024,                0.70358,                0.83378,                0.73234,                0.89401,             0.00035807,             0.00035807,             0.00035807
                    214,                0.52103,                0.60693,                 0.8473,                0.86758,                0.85206,                0.90024,                0.71825,                0.78498,                0.73372,                0.89055,             0.00035794,             0.00035794,             0.00035794
                    215,                0.48583,                0.58245,                 0.8108,                 0.8586,                0.85274,                0.90024,                0.74754,                0.75282,                 0.7378,                0.88663,             0.00035781,             0.00035781,             0.00035781
                    216,                0.57417,                0.66147,                0.83573,                0.84817,                0.85332,                0.90024,                0.74062,                0.74289,                0.76511,                0.88246,             0.00035768,             0.00035768,             0.00035768
                    217,                0.51249,                 0.5788,                0.83249,                0.84817,                0.85332,                0.90024,                0.74062,                0.74289,                0.76511,                0.88246,             0.00035756,             0.00035756,             0.00035756
                    218,                0.50846,                0.58344,                0.83918,                0.86485,                0.85308,                0.90024,                0.72807,                0.76225,                 0.7802,                0.88536,             0.00035743,             0.00035743,             0.00035743
                    219,                0.52691,                0.62437,                0.86094,                0.84592,                0.90178,                0.90024,                0.69434,                0.81023,                0.75662,                 0.8911,              0.0003573,              0.0003573,              0.0003573
                    220,                0.53902,                0.60086,                0.83125,                0.91866,                0.85132,                0.90024,                0.68039,                0.83019,                0.75852,                0.89191,             0.00035718,             0.00035718,             0.00035718
                    221,                 0.5521,                0.62904,                0.84057,                0.91866,                0.85132,                0.90024,                0.68039,                0.83019,                0.75852,                0.89191,             0.00035705,             0.00035705,             0.00035705
                    222,                0.52226,                0.58839,                0.83225,                0.91252,                0.85152,                0.90024,                0.69397,                0.81337,                0.79309,                0.88988,             0.00035692,             0.00035692,             0.00035692
                    223,                0.53913,                0.61381,                0.83033,                0.82192,                0.90217,                0.90024,                0.70061,                0.80759,                0.78782,                0.89234,             0.00035679,             0.00035679,             0.00035679
                    224,                0.50462,                0.64725,                0.84307,                0.80295,                0.90196,                0.90024,                0.69529,                0.79995,                0.77577,                0.89443,             0.00035667,             0.00035667,             0.00035667
                    225,                0.47853,                0.57732,                0.81456,                0.80295,                0.90196,                0.90024,                0.69529,                0.79995,                0.77577,                0.89443,             0.00035654,             0.00035654,             0.00035654
                    226,                0.50681,                0.58811,                0.82074,                0.92736,                 0.8021,                0.90024,                0.68971,                0.80684,                0.78915,                0.89489,             0.00035641,             0.00035641,             0.00035641
                    227,                0.50542,                0.64776,                0.85434,                0.92177,                0.79561,                0.90024,                0.69784,                0.81149,                0.79569,                0.89304,             0.00035629,             0.00035629,             0.00035629
                    228,                0.51311,                0.59466,                0.84851,                0.92598,                0.80213,                0.90024,                 0.6898,                0.78409,                0.77889,                0.88835,             0.00035616,             0.00035616,             0.00035616
                    229,                 0.5236,                0.61236,                0.85115,                0.92598,                0.80213,                0.90024,                 0.6898,                0.78409,                0.77889,                0.88835,             0.00035603,             0.00035603,             0.00035603
                    230,                0.51276,                0.59659,                0.84451,                0.93089,                 0.8022,                0.90024,                0.70393,                0.76188,                0.74956,                 0.8844,             0.00035591,             0.00035591,             0.00035591
                    231,                0.49269,                 0.6012,                0.84229,                0.86607,                0.85296,                0.90024,                0.69351,                 0.7845,                0.71273,                0.88742,             0.00035578,             0.00035578,             0.00035578
                    232,                0.52913,                 0.6697,                0.83731,                0.91568,                0.85164,                0.90024,                0.69799,                0.80549,                0.71735,                0.89249,             0.00035565,             0.00035565,             0.00035565
                    233,                0.52521,                0.59001,                0.85657,                0.91568,                0.85164,                0.90024,                0.69799,                0.80549,                0.71735,                0.89249,             0.00035552,             0.00035552,             0.00035552
                    234,                 0.5225,                0.61721,                0.81957,                0.93248,                0.85104,                0.90024,                0.70545,                0.80518,                0.72188,                0.89442,              0.0003554,              0.0003554,              0.0003554
                    235,                0.49214,                0.56537,                0.82489,                0.93547,                0.85066,                0.90024,                0.69413,                0.80785,                0.72898,                0.89249,             0.00035527,             0.00035527,             0.00035527
                    236,                0.53116,                0.60289,                0.84626,                 0.9366,                0.84995,                0.90024,                0.69562,                0.79755,                0.73058,                0.88883,             0.00035514,             0.00035514,             0.00035514
                    237,                0.49834,                0.58964,                0.83279,                 0.9366,                0.84995,                0.90024,                0.69562,                0.79755,                0.73058,                0.88883,             0.00035502,             0.00035502,             0.00035502
                    238,                 0.5124,                0.59516,                0.82338,                0.92859,                0.84852,                0.90024,                0.69995,                0.78734,                0.73507,                0.88851,             0.00035489,             0.00035489,             0.00035489
                    239,                0.49332,                0.58413,                0.82484,                0.92781,                0.84551,                0.90024,                0.70127,                0.76735,                0.72034,                0.89614,             0.00035476,             0.00035476,             0.00035476
                    240,                 0.5143,                 0.5948,                0.83349,                0.91276,                0.84086,                0.90024,                0.70466,                0.78529,                  0.727,                0.89993,             0.00035464,             0.00035464,             0.00035464
                    241,                0.53486,                0.63944,                 0.8232,                0.91276,                0.84086,                0.90024,                0.70466,                0.78529,                  0.727,                0.89993,             0.00035451,             0.00035451,             0.00035451
                    242,                0.51122,                0.57054,                0.82249,                0.91578,                0.84616,                0.90024,                0.70421,                0.78495,                0.72594,                0.89563,             0.00035438,             0.00035438,             0.00035438
                    243,                 0.5067,                0.63301,                0.82783,                0.87204,                0.84733,                0.90024,                0.70481,                0.77599,                 0.7204,                0.88797,             0.00035425,             0.00035425,             0.00035425
                    244,                0.52464,                0.63556,                0.82677,                0.87311,                0.84923,                0.90024,                0.71358,                0.76811,                0.72469,                0.88611,             0.00035413,             0.00035413,             0.00035413
                    245,                0.47023,                0.56496,                0.83611,                0.87311,                0.84923,                0.90024,                0.71358,                0.76811,                0.72469,                0.88611,               0.000354,               0.000354,               0.000354
                    246,                0.52272,                 0.5668,                0.83758,                 0.8649,                0.85048,                0.90024,                0.69805,                0.82069,                0.74117,                0.89285,             0.00035387,             0.00035387,             0.00035387
                    247,                0.50674,                0.60436,                0.83921,                0.86141,                0.85103,                0.90024,                0.70279,                0.82323,                0.75017,                0.89387,             0.00035375,             0.00035375,             0.00035375
                    248,                0.50995,                0.59303,                0.84375,                0.93956,                0.84979,                0.90024,                0.71255,                0.79133,                0.73627,                0.89313,             0.00035362,             0.00035362,             0.00035362
                    249,                0.53221,                0.58362,                0.83609,                0.93956,                0.84979,                0.90024,                0.71255,                0.79133,                0.73627,                0.89313,             0.00035349,             0.00035349,             0.00035349
                    250,                0.48847,                0.61936,                0.84756,                0.94946,                0.84729,                0.90024,                0.71662,                0.76409,                0.73499,                0.89304,             0.00035336,             0.00035336,             0.00035336
                    251,                0.53693,                0.57969,                0.82796,                  0.945,                0.84603,                0.90024,                0.71996,                 0.7503,                0.71395,                0.88737,             0.00035324,             0.00035324,             0.00035324
                    252,                0.51361,                0.60417,                0.85251,                0.95131,                0.84451,                0.90024,                0.71993,                0.74215,                0.72664,                0.88473,             0.00035311,             0.00035311,             0.00035311
                    253,                 0.5803,                0.61947,                0.83991,                0.95131,                0.84451,                0.90024,                0.71993,                0.74215,                0.72664,                0.88473,             0.00035298,             0.00035298,             0.00035298
                    254,                0.51762,                0.59704,                0.81556,                0.94369,                0.84418,                0.90024,                0.71606,                0.76019,                0.73923,                0.88562,             0.00035286,             0.00035286,             0.00035286
                    255,                0.54889,                 0.6005,                0.84002,                0.92802,                0.84516,                0.90024,                0.69789,                0.82413,                 0.7762,                 0.8912,             0.00035273,             0.00035273,             0.00035273
                    256,                0.56657,                0.61633,                0.82054,                0.91334,                0.84655,                0.90024,                0.68394,                0.86382,                0.76373,                0.89721,              0.0003526,              0.0003526,              0.0003526
                    257,                 0.5599,                0.58062,                0.81857,                0.91334,                0.84655,                0.90024,                0.68394,                0.86382,                0.76373,                0.89721,             0.00035248,             0.00035248,             0.00035248
                    258,                0.52818,                0.57119,                0.83537,                0.91677,                0.84692,                0.90024,                 0.6944,                0.84177,                0.75608,                0.89908,             0.00035235,             0.00035235,             0.00035235
                    259,                0.53719,                0.61205,                0.82701,                0.90024,                0.84907,                0.90024,                0.72714,                0.79152,                0.76203,                0.89635,             0.00035222,             0.00035222,             0.00035222
                    260,                0.55054,                0.59412,                0.82404,                 0.8427,                0.85026,                0.90024,                0.72004,                0.76501,                0.73199,                0.89287,             0.00035209,             0.00035209,             0.00035209
                    261,                 0.5479,                0.60749,                0.83147,                 0.8427,                0.85026,                0.90024,                0.72004,                0.76501,                0.73199,                0.89287,             0.00035197,             0.00035197,             0.00035197
                    262,                0.52607,                0.61748,                0.81821,                0.84877,                0.85084,                0.90024,                0.70977,                 0.7431,                0.72858,                0.88991,             0.00035184,             0.00035184,             0.00035184
                    263,                0.56432,                0.57025,                0.84828,                0.85249,                0.85151,                0.90024,                0.71917,                0.74655,                0.73164,                0.88914,             0.00035171,             0.00035171,             0.00035171
                    264,                 0.5123,                0.56495,                  0.824,                0.83716,                0.90012,                0.90024,                 0.6907,                0.78542,                0.73743,                0.89316,             0.00035159,             0.00035159,             0.00035159
                    265,                0.50888,                0.54023,                0.82038,                0.83716,                0.90012,                0.90024,                 0.6907,                0.78542,                0.73743,                0.89316,             0.00035146,             0.00035146,             0.00035146
                    266,                0.50557,                0.57281,                0.84578,                0.85397,                0.90014,                0.90024,                0.69323,                 0.8086,                0.73892,                0.89522,             0.00035133,             0.00035133,             0.00035133
                    267,                0.47649,                0.51092,                0.82269,                0.82145,                0.90123,                0.90024,                0.69485,                0.79141,                0.70529,                0.89593,              0.0003512,              0.0003512,              0.0003512
                    268,                 0.5088,                0.60753,                0.83056,                0.85155,                0.85188,                0.90024,                0.71882,                 0.7512,                 0.6923,                0.89317,             0.00035108,             0.00035108,             0.00035108
                    269,                0.55911,                0.58962,                0.82669,                0.85155,                0.85188,                0.90024,                0.71882,                 0.7512,                 0.6923,                0.89317,             0.00035095,             0.00035095,             0.00035095
                    270,                0.55714,                0.57716,                0.84191,                 0.8526,                0.85131,                0.90024,                0.72872,                0.75447,                0.70852,                0.88757,             0.00035082,             0.00035082,             0.00035082
                    271,                0.54525,                0.56775,                0.82025,                0.86105,                0.85078,                0.90024,                0.72637,                0.78821,                0.71479,                0.88633,              0.0003507,              0.0003507,              0.0003507
                    272,                0.49925,                0.52419,                0.82482,                0.86102,                0.85069,                0.90024,                0.70777,                0.82299,                0.72962,                0.88712,             0.00035057,             0.00035057,             0.00035057
                    273,                0.58118,                0.64422,                0.83909,                0.86102,                0.85069,                0.90024,                0.70777,                0.82299,                0.72962,                0.88712,             0.00035044,             0.00035044,             0.00035044
                    274,                0.51282,                 0.5557,                0.82595,                0.78688,                0.90031,                0.90024,                0.71057,                 0.8122,                0.72661,                0.88642,             0.00035032,             0.00035032,             0.00035032
                    275,                0.50098,                0.58737,                0.82596,                0.78256,                0.90059,                0.90024,                0.70636,                0.77242,                0.75112,                0.88515,             0.00035019,             0.00035019,             0.00035019
                    276,                0.53112,                0.58402,                0.83302,                0.78137,                0.90069,                0.90024,                0.71334,                0.73917,                0.75369,                0.88275,             0.00035006,             0.00035006,             0.00035006
                    277,                0.49386,                0.53912,                0.83257,                0.78137,                0.90069,                0.90024,                0.71334,                0.73917,                0.75369,                0.88275,             0.00034993,             0.00034993,             0.00034993
                    278,                0.49722,                0.53646,                0.82125,                0.74371,                0.90063,                0.90024,                0.70704,                0.74143,                0.72759,                0.88205,             0.00034981,             0.00034981,             0.00034981
                    279,                0.48631,                 0.5711,                0.82145,                0.70874,                0.90157,                0.90024,                0.69462,                0.77315,                0.72651,                 0.8812,             0.00034968,             0.00034968,             0.00034968
                    280,                0.48558,                  0.548,                0.82734,                0.75626,                0.85335,                0.90024,                  0.702,                0.79713,                0.72284,                0.88893,             0.00034955,             0.00034955,             0.00034955
                    281,                0.52921,                0.57848,                 0.8515,                0.75626,                0.85335,                0.90024,                  0.702,                0.79713,                0.72284,                0.88893,             0.00034943,             0.00034943,             0.00034943
                    282,                0.53196,                0.58113,                0.85226,                0.77511,                 0.8531,                0.90024,                0.71445,                0.78456,                0.72677,                0.88717,              0.0003493,              0.0003493,              0.0003493
                    283,                0.50163,                0.54856,                0.82954,                0.86711,                0.85191,                0.90024,                0.71526,                0.76269,                0.73091,                0.88409,             0.00034917,             0.00034917,             0.00034917
                    284,                0.45872,                0.52224,                0.81349,                0.88339,                0.85139,                0.90024,                0.70961,                0.78145,                0.72819,                0.89099,             0.00034904,             0.00034904,             0.00034904
                    285,                0.46281,                0.54267,                 0.8433,                0.88339,                0.85139,                0.90024,                0.70961,                0.78145,                0.72819,                0.89099,             0.00034892,             0.00034892,             0.00034892
                    286,                0.49175,                0.54418,                 0.8551,                0.88773,                0.85099,                0.90024,                0.69891,                0.79596,                0.74027,                0.88943,             0.00034879,             0.00034879,             0.00034879
                    287,                0.48381,                0.53202,                0.83563,                0.88359,                0.85105,                0.90024,                0.70575,                0.77868,                0.72162,                0.88621,             0.00034866,             0.00034866,             0.00034866
                    288,                0.52142,                0.58134,                0.82093,                0.86205,                0.85236,                0.90024,                0.72361,                0.76621,                0.68304,                0.89052,             0.00034854,             0.00034854,             0.00034854
                    289,                0.50106,                0.58508,                0.83286,                0.86205,                0.85236,                0.90024,                0.72361,                0.76621,                0.68304,                0.89052,             0.00034841,             0.00034841,             0.00034841
                    290,                  0.498,                0.55489,                0.80539,                 0.7977,                0.90306,                0.90024,                 0.7013,                0.77733,                0.66681,                0.89584,             0.00034828,             0.00034828,             0.00034828
                    291,                0.46392,                0.54498,                 0.8482,                0.84158,                0.90165,                0.90024,                0.68592,                 0.8184,                0.66205,                 0.8937,             0.00034816,             0.00034816,             0.00034816
                    292,                0.52668,                0.60537,                0.86034,                0.86308,                 0.9006,                0.90024,                0.69028,                0.83294,                0.67011,                0.89152,             0.00034803,             0.00034803,             0.00034803
                    293,                0.50234,                 0.5841,                 0.8328,                0.86308,                 0.9006,                0.90024,                0.69028,                0.83294,                0.67011,                0.89152,              0.0003479,              0.0003479,              0.0003479
                    294,                0.49407,                0.54932,                0.82086,                0.86536,                 0.8999,                0.90024,                0.69952,                0.81804,                0.68098,                0.88972,             0.00034777,             0.00034777,             0.00034777
                    295,                0.47418,                0.57359,                0.82181,                0.85776,                0.89937,                0.90024,                0.70838,                0.78998,                0.67453,                0.89053,             0.00034765,             0.00034765,             0.00034765
                    296,                0.47604,                0.53105,                0.82443,                0.78489,                0.89941,                0.90024,                0.70015,                0.78165,                0.67705,                0.89549,             0.00034752,             0.00034752,             0.00034752
                    297,                0.49171,                0.57692,                 0.8289,                0.78489,                0.89941,                0.90024,                0.70015,                0.78165,                0.67705,                0.89549,             0.00034739,             0.00034739,             0.00034739
                    298,                0.51894,                0.61169,                0.82306,                0.76767,                0.89977,                0.90024,                0.71012,                0.76682,                0.67432,                0.89281,             0.00034727,             0.00034727,             0.00034727
                    299,                0.46766,                0.55469,                0.82095,                0.75417,                0.90093,                0.90024,                0.69286,                0.77273,                0.67286,                 0.8891,             0.00034714,             0.00034714,             0.00034714
                    300,                0.45182,                0.52063,                0.82635,                0.79417,                0.90306,                0.90024,                0.70482,                0.78294,                0.68115,                0.88649,             0.00034701,             0.00034701,             0.00034701
                    301,                0.46197,                0.52989,                0.82885,                0.79417,                0.90306,                0.90024,                0.70482,                0.78294,                0.68115,                0.88649,             0.00034689,             0.00034689,             0.00034689
                    302,                0.51733,                0.54712,                0.83708,                0.77628,                0.90476,                0.90024,                  0.719,                  0.775,                0.69888,                0.88619,             0.00034676,             0.00034676,             0.00034676
                    303,                 0.5008,                 0.5789,                0.82444,                0.83645,                0.90476,                0.90024,                 0.7036,                0.78274,                0.69989,                0.89188,             0.00034663,             0.00034663,             0.00034663
                    304,                0.47631,                0.57099,                0.84471,                0.85552,                0.90476,                0.90024,                0.68818,                0.82044,                 0.7104,                0.89621,              0.0003465,              0.0003465,              0.0003465
                    305,                0.47165,                0.52264,                0.82456,                0.85552,                0.90476,                0.90024,                0.68818,                0.82044,                 0.7104,                0.89621,             0.00034638,             0.00034638,             0.00034638
                    306,                0.52589,                0.56539,                0.82591,                0.84261,                0.90287,                0.90024,                0.67419,                0.83472,                0.70233,                 0.9004,             0.00034625,             0.00034625,             0.00034625
                    307,                0.51704,                0.53463,                0.82967,                0.80523,                 0.9023,                0.90024,                0.68424,                0.80336,                0.70125,                0.89885,             0.00034612,             0.00034612,             0.00034612
                    308,                0.47498,                0.52557,                0.81711,                0.82293,                0.84984,                0.90024,                 0.7262,                0.74485,                0.71145,                 0.8943,               0.000346,               0.000346,               0.000346
                    309,                0.47368,                0.54377,                0.86095,                0.82293,                0.84984,                0.90024,                 0.7262,                0.74485,                0.71145,                 0.8943,             0.00034587,             0.00034587,             0.00034587
                    310,                0.46514,                0.57019,                0.81497,                0.82529,                0.84912,                0.90024,                0.73551,                 0.7225,                0.73285,                0.88835,             0.00034574,             0.00034574,             0.00034574
                    311,                0.49938,                0.53507,                0.83441,                0.80162,                0.85013,                0.90024,                0.72048,                0.73106,                0.69953,                0.88517,             0.00034561,             0.00034561,             0.00034561
                    312,                0.48844,                0.55746,                0.83124,                0.78764,                0.85163,                0.90024,                0.69495,                0.76186,                0.68322,                0.88938,             0.00034549,             0.00034549,             0.00034549
                    313,                0.49302,                 0.5268,                0.82878,                0.78764,                0.85163,                0.90024,                0.69495,                0.76186,                0.68322,                0.88938,             0.00034536,             0.00034536,             0.00034536
                    314,                 0.5043,                 0.5454,                0.83424,                0.70753,                0.90236,                0.90024,                0.69813,                0.77624,                0.68399,                  0.892,             0.00034523,             0.00034523,             0.00034523
                    315,                0.49846,                0.53451,                0.81648,                0.74384,                0.90347,                0.90024,                0.70788,                0.75339,                0.68201,                0.88561,             0.00034511,             0.00034511,             0.00034511
